Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,Actual_Margin,Result,Home_Win,Real_Home_Odds,Real_Away_Odds,Real_Home_Prob,Real_Away_Prob,Real_Spread,Real_Total,ELO_Home_ELO,ELO_Away_ELO,ELO_Home_Prob,ELO_Away_Prob,ELO_Home_Odds,ELO_Away_Odds,ELO_Spread,Model_Home_Prob,Model_Away_Prob,Model_Home_Odds,Model_Away_Odds,Model_Spread,Home_Edge_Model_vs_Real,Home_Edge_ELO_vs_Real,Spread_Edge_Model_vs_Real
2024-03-29,2024,Crusaders,Chiefs,37.0,26.0,11.0,H,1.0,2.5,1.54,0.3812,0.6188,4.5,50.5,1496.0,1633.0,0.4116,0.5884,2.43,1.7,-3.5,0.2959,0.7041,3.38,1.42,-7.1,-0.0853,0.0304,-2.6
2024-03-29,2024,New South Wales Waratahs,Melbourne Rebels,21.0,27.0,-6.0,A,0.0,1.181,4.6,0.7957,0.2043,-11.5,57.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.088,-0.1894,-2.2
2024-03-30,2024,Moana Pasifika,Blues,8.0,47.0,-39.0,A,0.0,10.0,1.04,0.0942,0.9058,21.5,61.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,0.1502,0.4094,14.6
2024-03-30,2024,Highlanders,Hurricanes,12.0,47.0,-35.0,A,0.0,3.35,1.333,0.2846,0.7154,8.5,55.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,6.5,0.4231,0.3585,15.0
2024-03-30,2024,Queensland Reds,Brumbies,19.0,20.0,-1.0,A,0.0,1.6,2.35,0.5949,0.4051,-3.5,53.5,1598.0,1541.0,0.6814,0.3186,1.468,3.139,7.3,0.773,0.227,1.294,4.405,7.4,0.1781,0.0865,3.9
2024-03-30,2024,Fijian Drua,Western Force,31.0,13.0,18.0,H,1.0,1.222,4.2,0.7746,0.2254,-10.5,51.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.2505,-0.1547,-6.8
2024-04-05,2024,Blues,Western Force,50.0,3.0,47.0,H,1.0,1.03,11.0,0.9144,0.0856,-23.5,60.5,1572.0,1490.0,0.7123,0.2877,1.404,3.476,8.5,0.7379,0.2621,1.355,3.815,12.3,-0.1765,-0.2021,-11.2
2024-04-05,2024,Melbourne Rebels,Fijian Drua,41.0,20.0,21.0,H,1.0,1.666,2.2,0.5691,0.4309,-2.5,61.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1386,0.0372,6.8
2024-04-06,2024,Brumbies,New South Wales Waratahs,40.0,16.0,24.0,H,1.0,1.28,3.75,0.7455,0.2545,-9.5,52.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0076,-0.0844,3.0
2024-04-06,2024,Chiefs,Moana Pasifika,68.0,12.0,56.0,H,1.0,1.01,17.0,0.9439,0.0561,-28.5,64.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.7077,0.2923,1.413,3.421,12.8,-0.2362,-0.1762,-15.7
2024-04-12,2024,Moana Pasifika,Queensland Reds,17.0,14.0,3.0,H,1.0,5.5,1.14,0.1717,0.8283,16.5,62.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,0.0727,0.295,11.3
2024-04-12,2024,New South Wales Waratahs,Crusaders,43.0,40.0,3.0,H,1.0,4.333,1.22,0.2197,0.7803,11.5,55.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.3044,0.3926,16.1
2024-04-13,2024,Hurricanes,Chiefs,36.0,23.0,13.0,H,1.0,1.87,1.952,0.5107,0.4893,-1.5,47.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.3706,0.6294,2.698,1.589,-5.7,-0.1401,-0.093,-7.2
2024-04-13,2024,Melbourne Rebels,Highlanders,47.0,31.0,16.0,H,1.0,2.15,1.72,0.4444,0.5556,2.5,57.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.0561,0.1238,2.1
2024-04-19,2024,Fijian Drua,Hurricanes,15.0,38.0,-23.0,A,0.0,3.75,1.28,0.2545,0.7455,9.5,58.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.5241,0.4759,1.908,2.101,4.5,0.2696,0.3518,14.0
2024-04-19,2024,Queensland Reds,Highlanders,31.0,0.0,31.0,H,1.0,1.38,3.1,0.692,0.308,-6.5,57.5,1598.0,1527.0,0.6984,0.3016,1.432,3.316,7.9,0.5241,0.4759,1.908,2.101,5.8,-0.1679,0.0064,-0.7
2024-04-20,2024,Blues,Brumbies,46.0,7.0,39.0,H,1.0,1.28,3.75,0.7455,0.2545,-9.5,46.5,1572.0,1541.0,0.6485,0.3515,1.542,2.845,5.9,0.5963,0.4037,1.677,2.477,7.5,-0.1492,-0.097,-2.0
2024-04-20,2024,Western Force,Crusaders,37.0,15.0,22.0,H,1.0,5.0,1.153,0.1874,0.8126,13.5,59.5,1490.0,1496.0,0.5986,0.4014,1.671,2.491,3.9,0.2444,0.7556,4.092,1.323,-3.9,0.057,0.4112,9.6
2024-04-26,2024,Crusaders,Melbourne Rebels,39.0,0.0,39.0,H,1.0,1.25,4.0,0.7619,0.2381,-10.5,,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.1656,-0.1617,-4.1
2024-04-26,2024,New South Wales Waratahs,Chiefs,22.0,38.0,-16.0,A,0.0,5.5,1.14,0.1717,0.8283,14.5,,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.1242,0.246,8.5
2024-04-27,2024,Fijian Drua,Moana Pasifika,24.0,17.0,7.0,H,1.0,1.166,5.0,0.8109,0.1891,-12.5,,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1032,-0.2046,-3.2
2024-04-27,2024,Brumbies,Hurricanes,27.0,19.0,8.0,H,1.0,2.7,1.47,0.3525,0.6475,6.5,,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7077,0.2923,1.413,3.421,9.5,0.3552,0.3086,16.0
2024-04-27,2024,Highlanders,Western Force,7.0,6.0,1.0,H,1.0,1.36,3.2,0.7018,0.2982,-7.5,,1527.0,1490.0,0.6562,0.3438,1.524,2.909,6.2,0.776,0.224,1.289,4.464,10.9,0.0742,-0.0456,3.4
2024-04-27,2024,Queensland Reds,Blues,34.0,41.0,-7.0,A,0.0,3.35,1.333,0.2846,0.7154,9.5,,1598.0,1572.0,0.641,0.359,1.56,2.786,5.6,0.5963,0.4037,1.677,2.477,0.2,0.3117,0.3564,9.7
2024-05-03,2024,Hurricanes,New South Wales Waratahs,41.0,12.0,29.0,H,1.0,1.04,41.0,0.9753,0.0247,,,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.2374,-0.369,
2024-05-03,2024,Melbourne Rebels,Blues,11.0,38.0,-27.0,A,0.0,10.0,1.03,0.0934,0.9066,,,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,0.151,0.4102,
2024-05-04,2024,Chiefs,Western Force,56.0,7.0,49.0,H,1.0,1.02,51.0,0.9804,0.0196,,,1633.0,1490.0,0.7779,0.2221,1.286,4.502,11.1,0.659,0.341,1.517,2.933,10.0,-0.3214,-0.2025,
2024-05-04,2024,Brumbies,Fijian Drua,28.0,20.0,8.0,H,1.0,1.06,8.0,0.883,0.117,,,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.1451,-0.2219,
2024-05-04,2024,Moana Pasifika,Highlanders,17.0,28.0,-11.0,A,0.0,1.72,2.1,0.5497,0.4503,,,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.1614,0.0185,
2024-05-04,2024,Crusaders,Queensland Reds,28.0,33.0,-5.0,A,0.0,1.27,3.65,0.7419,0.2581,,,1496.0,1598.0,0.4604,0.5396,2.172,1.853,-1.6,0.2959,0.7041,3.38,1.42,-3.8,-0.446,-0.2815,
2024-05-10,2024,Queensland Reds,Melbourne Rebels,26.0,22.0,4.0,H,1.0,2.25,1.6,0.4156,0.5844,,,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.4032,0.3149,
2024-05-10,2024,Moana Pasifika,Chiefs,7.0,43.0,-36.0,A,0.0,51.0,1.01,0.0194,0.9806,,,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.2765,0.3983,
2024-05-11,2024,Highlanders,Crusaders,32.0,29.0,3.0,H,1.0,1.87,1.8,0.4905,0.5095,,,1527.0,1496.0,0.6489,0.3511,1.541,2.848,6.0,0.776,0.224,1.289,4.464,11.3,0.2855,0.1584,
2024-05-11,2024,New South Wales Waratahs,Brumbies,21.0,29.0,-8.0,A,0.0,7.5,1.07,0.1249,0.8751,,,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,0.1792,0.4237,
2024-05-11,2024,Western Force,Fijian Drua,48.0,10.0,38.0,H,1.0,1.01,12.0,0.9224,0.0776,,,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,-0.3261,-0.3299,
2024-05-11,2024,Blues,Hurricanes,31.0,27.0,4.0,H,1.0,1.5,2.4,0.6154,0.3846,,,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.7077,0.2923,1.413,3.421,12.8,0.0923,0.085,
2024-05-17,2024,Hurricanes,Moana Pasifika,32.0,24.0,8.0,H,1.0,1.01,13.0,0.9279,0.0721,,,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.19,-0.3216,
2024-05-17,2024,Melbourne Rebels,Chiefs,23.0,26.0,-3.0,A,0.0,15.0,1.02,0.0637,0.9363,,,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.2322,0.354,
2024-05-18,2024,Fijian Drua,Queensland Reds,28.0,19.0,9.0,H,1.0,1.67,2.15,0.5628,0.4372,,,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.3184,-0.0961,
2024-05-18,2024,Brumbies,Crusaders,31.0,24.0,7.0,H,1.0,1.3,3.1,0.7045,0.2955,,,1541.0,1496.0,0.6668,0.3332,1.5,3.001,6.7,0.8188,0.1812,1.221,5.519,11.9,0.1143,-0.0377,
2024-05-18,2024,Blues,Highlanders,47.0,13.0,34.0,H,1.0,1.03,15.0,0.9357,0.0643,,,1572.0,1527.0,0.6664,0.3336,1.501,2.998,6.7,0.5241,0.4759,1.908,2.101,6.0,-0.4116,-0.2693,
2024-05-18,2024,Western Force,New South Wales Waratahs,27.0,7.0,20.0,H,1.0,1.66,2.15,0.5643,0.4357,,,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,0.032,0.0282,
2024-05-24,2024,Chiefs,Hurricanes,17.0,20.0,-3.0,A,0.0,2.8,1.4,0.3333,0.6667,,,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.659,0.341,1.517,2.933,9.4,0.3257,0.4344,
2024-05-24,2024,Brumbies,Melbourne Rebels,53.0,17.0,36.0,H,1.0,1.2,4.25,0.7798,0.2202,,,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0419,-0.1187,
2024-05-25,2024,Moana Pasifika,New South Wales Waratahs,27.0,12.0,15.0,H,1.0,1.06,8.0,0.883,0.117,,,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1753,-0.2767,
2024-05-25,2024,Crusaders,Blues,29.0,27.0,2.0,H,1.0,3.2,1.27,0.2841,0.7159,,,1496.0,1572.0,0.4973,0.5027,2.011,1.989,-0.1,0.2877,0.7123,3.476,1.404,-6.1,0.0036,0.2132,
2024-05-25,2024,Queensland Reds,Western Force,59.0,13.0,46.0,H,1.0,1.08,51.0,0.9793,0.0207,,,1598.0,1490.0,0.7417,0.2583,1.348,3.871,9.7,0.776,0.224,1.289,4.464,12.4,-0.2033,-0.2376,
2024-05-26,2024,Highlanders,Fijian Drua,39.0,3.0,36.0,H,1.0,1.32,3.3,0.7143,0.2857,,,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,-0.0066,-0.0712,
2024-05-31,2024,New South Wales Waratahs,Queensland Reds,26.0,27.0,-1.0,A,0.0,13.0,1.13,0.08,0.92,,,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,0.1644,0.3867,
2024-05-31,2024,Crusaders,Moana Pasifika,43.0,10.0,33.0,H,1.0,1.05,51.0,0.9798,0.0202,,,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.3835,-0.3796,
2024-06-01,2024,Fijian Drua,Melbourne Rebels,40.0,19.0,21.0,H,1.0,1.17,4.6,0.7972,0.2028,,,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0895,-0.1909,
2024-06-01,2024,Hurricanes,Highlanders,41.0,14.0,27.0,H,1.0,1.05,15.0,0.9346,0.0654,,,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.4029,0.5971,2.482,1.675,0.4,-0.5317,-0.3664,
2024-06-01,2024,Blues,Chiefs,31.0,17.0,14.0,H,1.0,1.1,23.0,0.9544,0.0456,,,1572.0,1633.0,0.5213,0.4787,1.918,2.089,0.9,0.4029,0.5971,2.482,1.675,2.0,-0.5515,-0.4331,
2024-06-01,2024,Western Force,Brumbies,19.0,24.0,-5.0,A,0.0,7.0,1.08,0.1337,0.8663,,,1490.0,1541.0,0.5343,0.4657,1.872,2.147,1.4,0.3706,0.6294,2.698,1.589,-3.3,0.2369,0.4006,
2024-06-07,2024,Chiefs,Queensland Reds,43.0,21.0,22.0,H,1.0,1.24,3.9,0.7588,0.2412,,,1633.0,1598.0,0.6526,0.3474,1.532,2.879,6.1,0.3883,0.6117,2.575,1.635,2.9,-0.3705,-0.1062,
2024-06-08,2024,Hurricanes,Melbourne Rebels,47.0,20.0,27.0,H,1.0,1.01,15.0,0.9369,0.0631,,,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.199,-0.3306,
2024-06-08,2024,Blues,Fijian Drua,36.0,5.0,31.0,H,1.0,1.01,14.0,0.9327,0.0673,,,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,-0.1567,-0.2323,
2024-06-08,2024,Brumbies,Highlanders,32.0,16.0,16.0,H,1.0,1.1,6.5,0.8553,0.1447,,,1541.0,1527.0,0.6251,0.3749,1.6,2.667,5.0,0.5963,0.4037,1.677,2.477,5.9,-0.259,-0.2302,
2024-06-14,2024,Blues,Brumbies,34.0,20.0,14.0,H,1.0,,,,,,,1572.0,1541.0,0.6485,0.3515,1.542,2.845,5.9,0.5963,0.4037,1.677,2.477,7.5,,,
2024-06-15,2024,Hurricanes,Chiefs,19.0,30.0,-11.0,A,0.0,,,,,,,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.3706,0.6294,2.698,1.589,-5.7,,,
2024-06-22,2024,Blues,Chiefs,41.0,10.0,31.0,H,1.0,,,,,,,1572.0,1633.0,0.5213,0.4787,1.918,2.089,0.9,0.4029,0.5971,2.482,1.675,2.0,,,
2025-02-14,2025,Crusaders,Hurricanes,33.0,25.0,8.0,H,1.0,1.54,2.45,0.614,0.386,-3.5,,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.4029,0.5971,2.482,1.675,0.4,-0.2111,-0.0138,-3.1
2025-02-14,2025,New South Wales Waratahs,Highlanders,37.0,36.0,1.0,H,1.0,1.34,3.2,0.7048,0.2952,-7.5,,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.3165,-0.1366,-7.9
2025-02-15,2025,Western Force,Moana Pasifika,45.0,44.0,1.0,H,1.0,1.42,2.8,0.6635,0.3365,-6.5,,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,-0.0672,-0.071,-0.2
2025-02-15,2025,Fijian Drua,Brumbies,32.0,36.0,-4.0,A,0.0,1.72,2.1,0.5497,0.4503,1.5,,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.2456,-0.0011,-1.1
2025-02-15,2025,Blues,Chiefs,14.0,25.0,-11.0,A,0.0,1.42,2.8,0.6635,0.3365,-6.5,,1572.0,1633.0,0.5213,0.4787,1.918,2.089,0.9,0.4029,0.5971,2.482,1.675,2.0,-0.2606,-0.1422,-4.5
2025-02-21,2025,Chiefs,Crusaders,49.0,24.0,25.0,H,1.0,1.33,3.25,0.7096,0.2904,-8.5,,1684.0,1531.0,0.7887,0.2113,1.268,4.733,11.5,0.5963,0.4037,1.677,2.477,3.9,-0.1133,0.0791,-4.6
2025-02-21,2025,Queensland Reds,Moana Pasifika,56.0,36.0,20.0,H,1.0,1.12,6.0,0.8427,0.1573,-16.5,,1598.0,1489.0,0.7426,0.2574,1.347,3.885,9.7,0.8188,0.1812,1.221,5.519,15.5,-0.0239,-0.1001,-1.0
2025-02-22,2025,Hurricanes,Fijian Drua,38.0,34.0,4.0,H,1.0,1.07,8.0,0.882,0.118,-19.5,72.5,1465.0,1465.0,0.6066,0.3934,1.649,2.542,4.3,0.659,0.341,1.517,2.933,5.1,-0.223,-0.2754,-14.4
2025-02-22,2025,Highlanders,Blues,29.0,21.0,8.0,H,1.0,4.4,1.2,0.2143,0.7857,13.5,59.5,1518.0,1521.0,0.6033,0.3967,1.658,2.521,4.1,0.3706,0.6294,2.698,1.589,-5.7,0.1563,0.389,7.8
2025-02-22,2025,Brumbies,Western Force,42.0,45.0,-3.0,A,0.0,1.11,6.25,0.8492,0.1508,-14.5,58.5,1576.0,1490.0,0.717,0.283,1.395,3.534,8.7,0.8188,0.1812,1.221,5.519,13.3,-0.0304,-0.1322,-1.2
2025-02-28,2025,Moana Pasifika,Highlanders,29.0,31.0,-2.0,A,0.0,3.3,1.32,0.2857,0.7143,8.5,61.5,1458.0,1553.0,0.4704,0.5296,2.126,1.888,-1.2,0.2959,0.7041,3.38,1.42,-11.8,0.0102,0.1847,-3.3
2025-02-28,2025,New South Wales Waratahs,Fijian Drua,29.0,24.0,5.0,H,1.0,1.23,4.05,0.767,0.233,-11.5,62.5,1500.0,1439.0,0.6858,0.3142,1.458,3.183,7.4,0.5241,0.4759,1.908,2.101,5.1,-0.2429,-0.0812,-6.4
2025-03-01,2025,Western Force,Queensland Reds,24.0,28.0,-4.0,A,0.0,3.05,1.36,0.3084,0.6916,7.5,66.5,1490.0,1630.0,0.4082,0.5918,2.45,1.69,-3.7,0.3041,0.6959,3.288,1.437,-7.5,-0.0043,0.0998,0.0
2025-03-01,2025,Hurricanes,Blues,29.0,33.0,-4.0,A,0.0,2.4,1.56,0.3939,0.6061,3.5,55.5,1490.0,1486.0,0.6123,0.3877,1.633,2.579,4.5,0.4571,0.5429,2.188,1.842,-1.3,0.0632,0.2184,2.2
2025-03-01,2025,Chiefs,Brumbies,49.0,34.0,15.0,H,1.0,1.12,6.0,0.8427,0.1573,-16.5,60.5,1712.0,1538.0,0.8074,0.1926,1.239,5.192,12.3,0.5963,0.4037,1.677,2.477,4.1,-0.2464,-0.0353,-12.4
2025-03-07,2025,Blues,Brumbies,20.0,21.0,-1.0,A,0.0,1.27,3.65,0.7419,0.2581,-9.5,59.5,1525.0,1517.0,0.6179,0.3821,1.618,2.617,4.7,0.5241,0.4759,1.908,2.101,5.0,-0.2178,-0.124,-4.5
2025-03-08,2025,Fijian Drua,Chiefs,28.0,24.0,4.0,H,1.0,3.05,1.36,0.3084,0.6916,8.5,60.5,1424.0,1733.0,0.2064,0.7936,4.845,1.26,-11.7,0.1855,0.8145,5.391,1.228,-10.7,-0.1229,-0.102,-2.2
2025-03-08,2025,Moana Pasifika,Hurricanes,40.0,31.0,9.0,H,1.0,3.95,1.24,0.2389,0.7611,11.5,63.5,1437.0,1451.0,0.5873,0.4127,1.703,2.423,3.5,0.3883,0.6117,2.575,1.635,0.6,0.1494,0.3484,12.1
2025-03-08,2025,New South Wales Waratahs,Western Force,34.0,10.0,24.0,H,1.0,1.44,2.75,0.6563,0.3437,-5.5,50.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.1322,-0.0364,-1.8
2025-03-09,2025,Crusaders,Queensland Reds,43.0,19.0,24.0,H,1.0,1.21,4.3,0.7804,0.2196,-12.5,59.5,1503.0,1661.0,0.3828,0.6172,2.612,1.62,-4.7,0.3706,0.6294,2.698,1.589,-9.4,-0.4098,-0.3976,-21.9
2025-03-14,2025,Highlanders,Hurricanes,18.0,20.0,-2.0,A,0.0,2.0,1.77,0.4695,0.5305,2.5,59.5,1574.0,1413.0,0.7958,0.2042,1.257,4.897,11.8,0.659,0.341,1.517,2.933,9.3,0.1895,0.3263,11.8
2025-03-14,2025,Brumbies,Fijian Drua,38.0,21.0,17.0,H,1.0,1.15,5.25,0.8203,0.1797,-13.5,60.5,1534.0,1476.0,0.6831,0.3169,1.464,3.156,7.3,0.8188,0.1812,1.221,5.519,6.6,-0.0015,-0.1372,-6.9
2025-03-15,2025,Queensland Reds,New South Wales Waratahs,35.0,15.0,20.0,H,1.0,1.37,3.0,0.6865,0.3135,-7.5,58.5,1582.0,1500.0,0.7114,0.2886,1.406,3.465,8.5,0.776,0.224,1.289,4.464,10.3,0.0895,0.0249,2.8
2025-03-15,2025,Crusaders,Western Force,55.0,33.0,22.0,H,1.0,1.02,12.5,0.9246,0.0754,-26.5,64.5,1583.0,1490.0,0.7242,0.2758,1.381,3.626,9.0,0.9021,0.0979,1.109,10.215,10.3,-0.0225,-0.2004,-16.2
2025-03-15,2025,Chiefs,Blues,32.0,31.0,1.0,H,1.0,1.24,3.8,0.754,0.246,-10.5,54.5,1682.0,1508.0,0.8076,0.1924,1.238,5.198,12.3,0.8269,0.1731,1.209,5.777,18.6,0.0729,0.0536,8.1
2025-03-21,2025,Moana Pasifika,Chiefs,35.0,50.0,-15.0,A,0.0,6.5,1.1,0.1447,0.8553,17.5,68.5,1475.0,1688.0,0.3118,0.6882,3.207,1.453,-7.5,0.4571,0.5429,2.188,1.842,2.3,0.3124,0.1671,19.8
2025-03-22,2025,Highlanders,Queensland Reds,23.0,29.0,-6.0,A,0.0,1.48,2.6,0.6373,0.3627,-5.5,55.5,1539.0,1641.0,0.4618,0.5382,2.165,1.858,-1.5,0.5241,0.4759,1.908,2.101,1.0,-0.1132,-0.1755,-4.5
2025-03-22,2025,Blues,Crusaders,19.0,42.0,-23.0,A,0.0,1.78,2.0,0.5291,0.4709,-1.5,54.5,1503.0,1616.0,0.4451,0.5549,2.247,1.802,-2.2,0.4783,0.5217,2.091,1.917,-0.9,-0.0508,-0.084,-2.4
2025-03-22,2025,New South Wales Waratahs,Brumbies,28.0,23.0,5.0,H,1.0,2.8,1.42,0.3365,0.6635,6.5,55.5,1500.0,1570.0,0.5065,0.4935,1.974,2.026,0.3,0.3041,0.6959,3.288,1.437,-1.9,-0.0324,0.17,4.6
2025-03-23,2025,Western Force,Fijian Drua,52.0,15.0,37.0,H,1.0,1.43,2.75,0.6579,0.3421,-5.5,64.5,1490.0,1439.0,0.674,0.326,1.484,3.067,7.0,0.4029,0.5971,2.482,1.675,3.1,-0.255,0.0161,-2.4
2025-03-28,2025,Hurricanes,New South Wales Waratahs,57.0,12.0,45.0,H,1.0,1.15,5.25,0.8203,0.1797,-13.5,59.5,1448.0,1500.0,0.5326,0.4674,1.878,2.139,1.3,0.7379,0.2621,1.355,3.815,6.4,-0.0824,-0.2877,-7.1
2025-03-28,2025,Brumbies,Highlanders,34.0,27.0,7.0,H,1.0,1.24,3.95,0.7611,0.2389,-10.5,55.5,1544.0,1503.0,0.6606,0.3394,1.514,2.946,6.4,0.5241,0.4759,1.908,2.101,4.0,-0.237,-0.1005,-6.5
2025-03-29,2025,Queensland Reds,Western Force,28.0,24.0,4.0,H,1.0,1.35,3.15,0.7,0.3,-6.5,51.5,1677.0,1490.0,0.8185,0.1815,1.222,5.51,12.7,0.776,0.224,1.289,4.464,13.3,0.076,0.1185,6.8
2025-03-29,2025,Crusaders,Moana Pasifika,29.0,45.0,-16.0,A,0.0,1.03,11.25,0.9161,0.0839,-22.5,66.5,1673.0,1440.0,0.8543,0.1457,1.171,6.863,14.2,0.9167,0.0833,1.091,12.005,13.9,0.0006,-0.0618,-8.6
2025-04-04,2025,Chiefs,Queensland Reds,27.0,15.0,12.0,H,1.0,1.2,4.4,0.7857,0.2143,-12.5,55.5,1722.0,1689.0,0.6507,0.3493,1.537,2.863,6.0,0.7077,0.2923,1.413,3.421,7.5,-0.078,-0.135,-5.0
2025-04-05,2025,Moana Pasifika,New South Wales Waratahs,45.0,28.0,17.0,H,1.0,1.67,2.15,0.5628,0.4372,-2.5,66.5,1537.0,1500.0,0.6562,0.3438,1.524,2.909,6.2,0.7077,0.2923,1.413,3.421,13.7,0.1449,0.0934,11.2
2025-04-05,2025,Fijian Drua,Crusaders,14.0,31.0,-17.0,A,0.0,2.35,1.57,0.4005,0.5995,3.5,60.5,1384.0,1576.0,0.3372,0.6628,2.966,1.509,-6.5,0.3883,0.6117,2.575,1.635,-7.2,-0.0122,-0.0633,-3.7
2025-04-05,2025,Blues,Hurricanes,19.0,18.0,1.0,H,1.0,1.52,2.5,0.6219,0.3781,-4.5,56.5,1446.0,1544.0,0.4674,0.5326,2.139,1.878,-1.3,0.5241,0.4759,1.908,2.101,1.2,-0.0978,-0.1545,-3.3
2025-04-05,2025,Western Force,Highlanders,29.0,20.0,9.0,H,1.0,1.59,2.3,0.5913,0.4087,-3.5,61.5,1490.0,1475.0,0.6268,0.3732,1.595,2.68,5.1,0.4029,0.5971,2.482,1.675,3.8,-0.1884,0.0355,0.3
2025-04-11,2025,Hurricanes,Crusaders,24.0,31.0,-7.0,A,0.0,1.6,2.3,0.5897,0.4103,-3.5,55.5,1529.0,1615.0,0.4845,0.5155,2.064,1.94,-0.6,0.4512,0.5488,2.216,1.822,0.8,-0.1385,-0.1052,-2.7
2025-04-11,2025,New South Wales Waratahs,Chiefs,21.0,14.0,7.0,H,1.0,4.4,1.2,0.2143,0.7857,12.5,59.5,1500.0,1758.0,0.2585,0.7415,3.868,1.349,-9.7,0.1834,0.8166,5.453,1.225,-7.8,-0.0309,0.0442,4.7
