Date,Home_Team,Away_Team,Home_Odds,Draw_Odds,Away_Odds,Competition,Source
2009-02-13,Highlanders,Brumbies,2.21,20.0,1.64,Data,aussportsbetting.com
2009-02-13,Force,Blues,2.03,19.4,1.78,Data,aussportsbetting.com
2009-02-13,Lions,Cheetahs,1.59,20.2,2.3,Data,aussportsbetting.com
2009-02-14,Bulls,Reds,,,,Data,aussportsbetting.com
2009-02-14,Crusaders,Chiefs,1.32,21.4,3.29,Data,aussportsbetting.com
2009-02-14,Hurricanes,Waratahs,1.37,21.4,3.02,Data,aussportsbetting.com
2009-02-14,Stormers,Sharks,2.02,18.4,1.77,Data,aussportsbetting.com
2009-02-20,Waratahs,Chiefs,,,,Data,aussportsbetting.com
2009-02-20,Hurricanes,Highlanders,,,,Data,aussportsbetting.com
2009-02-20,Force,Cheetahs,,,,Data,aussportsbetting.com
2009-02-21,Sharks,Lions,,,,Data,aussportsbetting.com
2009-02-21,Brumbies,Crusaders,,,,Data,aussportsbetting.com
2009-02-21,Bulls,Blues,,,,Data,aussportsbetting.com
2009-02-27,Crusaders,Hurricanes,,,,Data,aussportsbetting.com
2009-02-27,Waratahs,Highlanders,,,,Data,aussportsbetting.com
2009-02-28,Chiefs,Sharks,,,,Data,aussportsbetting.com
2009-02-28,Brumbies,Force,,,,Data,aussportsbetting.com
2009-02-28,Lions,Bulls,,,,Data,aussportsbetting.com
2009-02-28,Stormers,Blues,,,,Data,aussportsbetting.com
2009-03-01,Reds,Cheetahs,,,,Data,aussportsbetting.com
2009-03-06,Chiefs,Force,,,,Data,aussportsbetting.com
2009-03-06,Waratahs,Reds,,,,Data,aussportsbetting.com
2009-03-07,Bulls,Stormers,1.33,22.0,3.24,Data,aussportsbetting.com
2009-03-07,Blues,Sharks,1.75,18.17,2.06,Data,aussportsbetting.com
2009-03-07,Highlanders,Crusaders,2.82,20.67,1.41,Data,aussportsbetting.com
2009-03-07,Hurricanes,Cheetahs,1.05,33.2,8.15,Data,aussportsbetting.com
2009-03-13,Blues,Cheetahs,1.04,34.5,8.63,Data,aussportsbetting.com
2009-03-13,Brumbies,Waratahs,1.91,18.0,1.89,Data,aussportsbetting.com
2009-03-14,Crusaders,Force,1.56,19.17,2.4,Data,aussportsbetting.com
2009-03-14,Highlanders,Chiefs,2.29,19.5,1.6,Data,aussportsbetting.com
2009-03-14,Reds,Sharks,2.92,20.33,1.4,Data,aussportsbetting.com
2009-03-14,Stormers,Lions,1.26,21.67,3.72,Data,aussportsbetting.com
2009-03-20,Hurricanes,Bulls,1.46,21.0,2.65,Data,aussportsbetting.com
2009-03-21,Lions,Brumbies,2.29,20.0,1.59,Data,aussportsbetting.com
2009-03-21,Force,Sharks,2.18,19.4,1.67,Data,aussportsbetting.com
2009-03-21,Chiefs,Blues,1.9,18.4,1.88,Data,aussportsbetting.com
2009-03-21,Waratahs,Crusaders,1.49,20.6,2.56,Data,aussportsbetting.com
2009-03-21,Highlanders,Cheetahs,1.13,27.4,5.4,Data,aussportsbetting.com
2009-03-27,Blues,Waratahs,1.46,21.0,2.64,Data,aussportsbetting.com
2009-03-28,Highlanders,Bulls,2.52,20.67,1.51,Data,aussportsbetting.com
2009-03-28,Crusaders,Stormers,1.38,21.83,2.95,Data,aussportsbetting.com
2009-03-28,Reds,Chiefs,2.3,19.0,1.6,Data,aussportsbetting.com
2009-03-28,Sharks,Brumbies,1.2,24.67,4.27,Data,aussportsbetting.com
2009-03-28,Lions,Hurricanes,2.56,21.0,1.49,Data,aussportsbetting.com
2009-04-03,Crusaders,Bulls,1.6,20.0,2.28,Data,aussportsbetting.com
2009-04-04,Sharks,Hurricanes,1.38,22.0,2.94,Data,aussportsbetting.com
2009-04-04,Chiefs,Lions,1.03,38.17,9.83,Data,aussportsbetting.com
2009-04-04,Waratahs,Stormers,1.42,22.0,2.79,Data,aussportsbetting.com
2009-04-04,Cheetahs,Brumbies,2.33,19.83,1.58,Data,aussportsbetting.com
2009-04-10,Force,Hurricanes,1.89,18.0,1.9,Data,aussportsbetting.com
2009-04-10,Blues,Lions,1.09,29.83,6.58,Data,aussportsbetting.com
2009-04-11,Highlanders,Reds,1.35,22.67,3.08,Data,aussportsbetting.com
2009-04-11,Brumbies,Stormers,,,,Data,aussportsbetting.com
2009-04-11,Waratahs,Bulls,1.61,20.0,2.26,Data,aussportsbetting.com
2009-04-11,Cheetahs,Sharks,5.84,31.17,1.11,Data,aussportsbetting.com
2009-04-17,Blues,Highlanders,1.32,22.17,3.3,Data,aussportsbetting.com
2009-04-17,Brumbies,Bulls,1.7,19.17,2.12,Data,aussportsbetting.com
2009-04-18,Hurricanes,Stormers,1.28,23.0,3.55,Data,aussportsbetting.com
2009-04-18,Reds,Lions,1.36,22.0,3.08,Data,aussportsbetting.com
2009-04-18,Waratahs,Force,1.55,19.33,2.41,Data,aussportsbetting.com
2009-04-18,Cheetahs,Chiefs,2.82,21.83,1.41,Data,aussportsbetting.com
2009-04-18,Sharks,Crusaders,1.4,21.5,2.86,Data,aussportsbetting.com
2009-04-24,Force,Lions,1.23,24.67,4.08,Data,aussportsbetting.com
2009-04-24,Highlanders,Stormers,1.43,22.17,2.78,Data,aussportsbetting.com
2009-04-25,Bulls,Chiefs,1.5,20.67,2.55,Data,aussportsbetting.com
2009-04-25,Blues,Reds,1.09,31.5,6.37,Data,aussportsbetting.com
2009-04-25,Hurricanes,Brumbies,1.31,22.5,3.32,Data,aussportsbetting.com
2009-04-25,Cheetahs,Crusaders,3.43,23.33,1.29,Data,aussportsbetting.com
2009-05-01,Lions,Crusaders,2.52,20.67,1.5,Data,aussportsbetting.com
2009-05-01,Cheetahs,Waratahs,2.16,18.83,1.69,Data,aussportsbetting.com
2009-05-01,Hurricanes,Blues,1.26,24.33,3.69,Data,aussportsbetting.com
2009-05-02,Reds,Brumbies,1.94,17.83,1.86,Data,aussportsbetting.com
2009-05-02,Sharks,Highlanders,1.12,28.33,5.75,Data,aussportsbetting.com
2009-05-02,Bulls,Force,1.29,23.17,3.47,Data,aussportsbetting.com
2009-05-02,Stormers,Chiefs,2.02,18.83,1.77,Data,aussportsbetting.com
2009-05-08,Crusaders,Reds,1.06,34.17,7.63,Data,aussportsbetting.com
2009-05-08,Lions,Highlanders,1.92,17.2,1.86,Data,aussportsbetting.com
2009-05-09,Stormers,Force,2.1,17.83,1.73,Data,aussportsbetting.com
2009-05-09,Bulls,Cheetahs,1.1,29.83,6.17,Data,aussportsbetting.com
2009-05-09,Brumbies,Blues,1.5,20.33,2.53,Data,aussportsbetting.com
2009-05-09,Chiefs,Hurricanes,1.82,17.83,1.97,Data,aussportsbetting.com
2009-05-09,Sharks,Waratahs,1.41,20.17,2.85,Data,aussportsbetting.com
2009-05-15,Chiefs,Brumbies,1.23,23.5,4.03,Data,aussportsbetting.com
2009-05-15,Lions,Waratahs,2.67,21.5,1.46,Data,aussportsbetting.com
2009-05-16,Blues,Crusaders,2.57,21.33,1.49,Data,aussportsbetting.com
2009-05-16,Reds,Hurricanes,5.7,30.17,1.11,Data,aussportsbetting.com
2009-05-16,Force,Highlanders,1.21,23.0,4.1,Data,aussportsbetting.com
2009-05-16,Cheetahs,Stormers,1.78,19.17,2.02,Data,aussportsbetting.com
2009-05-16,Sharks,Bulls,2.08,19.0,1.73,Data,aussportsbetting.com
2009-05-22,Chiefs,Hurricanes,1.85,17.6,1.94,Data,aussportsbetting.com
2009-05-23,Bulls,Crusaders,1.43,21.33,2.83,Data,aussportsbetting.com
2009-05-30,Bulls,Chiefs,1.37,20.0,3.09,Data,aussportsbetting.com
2010-02-12,Force,Brumbies,2.57,21.0,1.49,Data,aussportsbetting.com
2010-02-12,Cheetahs,Bulls,4.03,23.33,1.23,Data,aussportsbetting.com
2010-02-12,Blues,Hurricanes,2.12,19.67,1.72,Data,aussportsbetting.com
2010-02-13,Crusaders,Highlanders,1.14,29.67,5.5,Data,aussportsbetting.com
2010-02-13,Reds,Waratahs,2.71,20.33,1.45,Data,aussportsbetting.com
2010-02-13,Lions,Stormers,3.22,22.67,1.34,Data,aussportsbetting.com
2010-02-13,Sharks,Chiefs,1.45,21.0,2.69,Data,aussportsbetting.com
2010-02-19,Highlanders,Blues,1.97,19.0,1.85,Data,aussportsbetting.com
2010-02-19,Reds,Crusaders,4.47,24.33,1.19,Data,aussportsbetting.com
2010-02-19,Sharks,Cheetahs,1.25,22.29,3.8,Data,aussportsbetting.com
2010-02-19,Lions,Chiefs,3.54,21.43,1.29,Data,aussportsbetting.com
2010-02-20,Hurricanes,Force,1.06,32.14,7.9,Data,aussportsbetting.com
2010-02-20,Bulls,Brumbies,1.38,20.43,2.99,Data,aussportsbetting.com
2010-02-20,Stormers,Waratahs,1.42,19.57,2.84,Data,aussportsbetting.com
2010-02-26,Crusaders,Sharks,1.15,25.57,5.1,Data,aussportsbetting.com
2010-02-26,Stormers,Brumbies,1.53,19.71,2.47,Data,aussportsbetting.com
2010-02-27,Hurricanes,Lions,1.02,40.33,11.5,Data,aussportsbetting.com
2010-02-27,Reds,Blues,1.67,18.29,2.19,Data,aussportsbetting.com
2010-02-27,Force,Chiefs,3.1,21.0,1.36,Data,aussportsbetting.com
2010-02-27,Cheetahs,Highlanders,1.47,19.57,2.64,Data,aussportsbetting.com
2010-02-27,Bulls,Waratahs,1.13,27.57,5.34,Data,aussportsbetting.com
2010-03-05,Chiefs,Reds,1.06,28.29,7.86,Data,aussportsbetting.com
2010-03-05,Brumbies,Lions,1.04,33.67,9.67,Data,aussportsbetting.com
2010-03-06,Crusaders,Blues,1.21,21.43,4.27,Data,aussportsbetting.com
2010-03-06,Waratahs,Sharks,1.27,22.0,3.61,Data,aussportsbetting.com
2010-03-06,Stormers,Highlanders,1.35,20.17,3.16,Data,aussportsbetting.com
2010-03-06,Cheetahs,Hurricanes,2.67,18.33,1.47,Data,aussportsbetting.com
2010-03-12,Chiefs,Crusaders,2.21,19.14,1.66,Data,aussportsbetting.com
2010-03-12,Waratahs,Lions,1.08,32.17,7.25,Data,aussportsbetting.com
2010-03-13,Stormers,Hurricanes,1.51,20.0,2.52,Data,aussportsbetting.com
2010-03-13,Brumbies,Sharks,1.25,22.71,3.76,Data,aussportsbetting.com
2010-03-13,Bulls,Highlanders,1.03,35.71,10.21,Data,aussportsbetting.com
2010-03-14,Reds,Force,1.31,22.57,3.38,Data,aussportsbetting.com
2010-03-19,Blues,Brumbies,1.67,18.71,2.19,Data,aussportsbetting.com
2010-03-19,Bulls,Hurricanes,1.13,26.29,5.61,Data,aussportsbetting.com
2010-03-20,Crusaders,Lions,1.01,36.25,13.0,Data,aussportsbetting.com
2010-03-20,Highlanders,Sharks,2.08,18.0,1.75,Data,aussportsbetting.com
2010-03-20,Force,Waratahs,4.28,21.86,1.21,Data,aussportsbetting.com
2010-03-20,Stormers,Cheetahs,1.19,22.29,4.55,Data,aussportsbetting.com
2010-03-26,Highlanders,Lions,1.12,30.17,5.78,Data,aussportsbetting.com
2010-03-26,Brumbies,Chiefs,1.64,18.86,2.24,Data,aussportsbetting.com
2010-03-26,Cheetahs,Reds,1.98,18.57,1.83,Data,aussportsbetting.com
2010-03-27,Force,Bulls,4.84,25.14,1.17,Data,aussportsbetting.com
2010-03-27,Hurricanes,Sharks,1.46,20.43,2.65,Data,aussportsbetting.com
2010-03-27,Waratahs,Blues,1.62,18.86,2.27,Data,aussportsbetting.com
2010-04-02,Hurricanes,Crusaders,2.36,19.29,1.57,Data,aussportsbetting.com
2010-04-02,Force,Stormers,3.29,21.86,1.32,Data,aussportsbetting.com
2010-04-03,Blues,Bulls,1.88,18.0,1.92,Data,aussportsbetting.com
2010-04-03,Chiefs,Highlanders,1.2,23.14,4.28,Data,aussportsbetting.com
2010-04-03,Waratahs,Cheetahs,1.09,29.43,6.54,Data,aussportsbetting.com
2010-04-03,Sharks,Reds,1.51,20.29,2.5,Data,aussportsbetting.com
2010-04-09,Chiefs,Bulls,1.8,19.67,2.0,Data,aussportsbetting.com
2010-04-10,Brumbies,Cheetahs,1.04,32.0,8.89,Data,aussportsbetting.com
2010-04-10,Lions,Reds,3.14,21.14,1.36,Data,aussportsbetting.com
2010-04-10,Blues,Stormers,1.36,22.14,3.04,Data,aussportsbetting.com
2010-04-10,Crusaders,Waratahs,1.28,22.86,3.54,Data,aussportsbetting.com
2010-04-10,Highlanders,Force,1.38,21.57,2.98,Data,aussportsbetting.com
2010-04-16,Brumbies,Hurricanes,1.47,21.14,2.62,Data,aussportsbetting.com
2010-04-16,Chiefs,Stormers,2.07,18.43,1.76,Data,aussportsbetting.com
2010-04-17,Blues,Force,1.26,23.14,3.76,Data,aussportsbetting.com
2010-04-17,Crusaders,Cheetahs,1.01,40.83,13.5,Data,aussportsbetting.com
2010-04-17,Reds,Bulls,2.32,20.0,1.59,Data,aussportsbetting.com
2010-04-17,Lions,Sharks,4.23,23.57,1.21,Data,aussportsbetting.com
2010-04-23,Chiefs,Cheetahs,1.06,32.86,7.56,Data,aussportsbetting.com
2010-04-23,Reds,Stormers,2.04,18.43,1.78,Data,aussportsbetting.com
2010-04-23,Force,Crusaders,5.03,24.71,1.15,Data,aussportsbetting.com
2010-04-24,Bulls,Lions,1.03,35.71,10.64,Data,aussportsbetting.com
2010-04-24,Sharks,Blues,1.57,19.29,2.36,Data,aussportsbetting.com
2010-04-24,Highlanders,Hurricanes,3.35,21.14,1.32,Data,aussportsbetting.com
2010-04-24,Waratahs,Brumbies,1.55,19.29,2.4,Data,aussportsbetting.com
2010-04-30,Highlanders,Waratahs,2.78,20.29,1.43,Data,aussportsbetting.com
2010-04-30,Stormers,Crusaders,1.56,19.43,2.4,Data,aussportsbetting.com
2010-05-01,Hurricanes,Chiefs,1.16,25.57,4.96,Data,aussportsbetting.com
2010-05-01,Brumbies,Reds,1.85,17.71,1.96,Data,aussportsbetting.com
2010-05-01,Cheetahs,Blues,2.78,20.43,1.42,Data,aussportsbetting.com
2010-05-01,Lions,Force,2.39,19.43,1.56,Data,aussportsbetting.com
2010-05-01,Bulls,Sharks,1.28,22.0,3.59,Data,aussportsbetting.com
2010-05-07,Hurricanes,Reds,1.43,21.43,2.75,Data,aussportsbetting.com
2010-05-07,Bulls,Crusaders,1.27,23.29,3.66,Data,aussportsbetting.com
2010-05-08,Sharks,Stormers,2.7,20.57,1.45,Data,aussportsbetting.com
2010-05-08,Chiefs,Waratahs,2.15,19.14,1.69,Data,aussportsbetting.com
2010-05-08,Brumbies,Highlanders,1.13,27.29,5.25,Data,aussportsbetting.com
2010-05-08,Lions,Blues,3.43,22.0,1.3,Data,aussportsbetting.com
2010-05-08,Cheetahs,Force,1.98,18.67,1.82,Data,aussportsbetting.com
2010-05-14,Sharks,Force,1.14,26.86,5.1,Data,aussportsbetting.com
2010-05-14,Crusaders,Brumbies,1.4,21.86,2.91,Data,aussportsbetting.com
2010-05-14,Waratahs,Hurricanes,1.63,20.29,2.23,Data,aussportsbetting.com
2010-05-15,Blues,Chiefs,1.17,25.14,4.73,Data,aussportsbetting.com
2010-05-15,Reds,Highlanders,1.18,24.14,4.62,Data,aussportsbetting.com
2010-05-15,Cheetahs,Lions,1.14,24.57,5.17,Data,aussportsbetting.com
2010-05-15,Stormers,Bulls,1.11,27.14,6.23,Data,aussportsbetting.com
2010-05-22,Bulls,Crusaders,1.4,20.71,2.94,Data,aussportsbetting.com
2010-05-22,Stormers,Waratahs,1.32,21.14,3.34,Data,aussportsbetting.com
2010-05-29,Bulls,Stormers,1.47,20.0,2.7,Data,aussportsbetting.com
2011-02-18,Hurricanes,Highlanders,1.13,28.5,5.56,Data,aussportsbetting.com
2011-02-18,Rebels,Waratahs,3.44,22.5,1.31,Data,aussportsbetting.com
2011-02-19,Blues,Crusaders,2.04,18.92,1.78,Data,aussportsbetting.com
2011-02-19,Brumbies,Chiefs,1.67,18.92,2.2,Data,aussportsbetting.com
2011-02-19,Sharks,Cheetahs,1.14,27.14,5.21,Data,aussportsbetting.com
2011-02-19,Lions,Bulls,5.38,28.17,1.13,Data,aussportsbetting.com
2011-02-20,Reds,Force,1.17,25.0,4.74,Data,aussportsbetting.com
2011-02-25,Cheetahs,Bulls,5.77,28.29,1.12,Data,aussportsbetting.com
2011-02-25,Highlanders,Chiefs,2.41,18.92,1.57,Data,aussportsbetting.com
2011-02-25,Rebels,Brumbies,5.68,27.33,1.13,Data,aussportsbetting.com
2011-02-26,Hurricanes,Crusaders,,,,Data,aussportsbetting.com
2011-02-26,Waratahs,Reds,1.36,21.17,3.07,Data,aussportsbetting.com
2011-02-26,Sharks,Blues,1.53,18.92,2.49,Data,aussportsbetting.com
2011-02-26,Stormers,Lions,1.18,25.0,4.56,Data,aussportsbetting.com
2011-03-04,Crusaders,Waratahs,1.48,19.83,2.62,Data,aussportsbetting.com
2011-03-04,Lions,Blues,2.22,18.79,1.64,Data,aussportsbetting.com
2011-03-05,Chiefs,Rebels,1.13,27.71,5.35,Data,aussportsbetting.com
2011-03-05,Brumbies,Reds,1.41,20.43,2.85,Data,aussportsbetting.com
2011-03-05,Force,Sharks,2.3,18.83,1.61,Data,aussportsbetting.com
2011-03-05,Stormers,Cheetahs,1.17,25.14,4.69,Data,aussportsbetting.com
2011-03-05,Bulls,Highlanders,1.12,28.57,5.83,Data,aussportsbetting.com
2011-03-11,Stormers,Highlanders,1.39,20.75,2.95,Data,aussportsbetting.com
2011-03-11,Crusaders,Brumbies,1.08,30.25,7.12,Data,aussportsbetting.com
2011-03-11,Rebels,Sharks,4.66,24.13,1.18,Data,aussportsbetting.com
2011-03-12,Hurricanes,Chiefs,1.51,20.25,2.52,Data,aussportsbetting.com
2011-03-12,Force,Blues,3.28,22.13,1.32,Data,aussportsbetting.com
2011-03-12,Cheetahs,Lions,1.73,18.44,2.09,Data,aussportsbetting.com
2011-03-18,Chiefs,Sharks,1.75,18.94,2.06,Data,aussportsbetting.com
2011-03-18,Reds,Rebels,1.08,30.13,7.01,Data,aussportsbetting.com
2011-03-19,Highlanders,Crusaders,4.31,24.0,1.2,Data,aussportsbetting.com
2011-03-19,Blues,Hurricanes,1.55,19.44,2.42,Data,aussportsbetting.com
2011-03-19,Waratahs,Cheetahs,1.03,33.86,9.54,Data,aussportsbetting.com
2011-03-19,Lions,Force,1.57,19.31,2.36,Data,aussportsbetting.com
2011-03-19,Bulls,Stormers,1.52,19.31,2.51,Data,aussportsbetting.com
2011-03-25,Rebels,Hurricanes,4.43,24.25,1.19,Data,aussportsbetting.com
2011-03-26,Bulls,Lions,1.16,26.0,4.89,Data,aussportsbetting.com
2011-03-26,Stormers,Force,1.18,24.75,4.59,Data,aussportsbetting.com
2011-03-26,Brumbies,Waratahs,2.26,19.19,1.63,Data,aussportsbetting.com
2011-03-26,Reds,Cheetahs,1.07,31.13,7.11,Data,aussportsbetting.com
2011-03-26,Chiefs,Blues,2.05,18.44,1.77,Data,aussportsbetting.com
2011-03-27,Crusaders,Sharks,1.18,23.5,4.53,Data,aussportsbetting.com
2011-04-01,Highlanders,Brumbies,1.38,20.78,2.99,Data,aussportsbetting.com
2011-04-01,Waratahs,Chiefs,1.37,21.0,3.06,Data,aussportsbetting.com
2011-04-02,Blues,Cheetahs,1.01,37.13,12.13,Data,aussportsbetting.com
2011-04-02,Hurricanes,Bulls,1.58,18.81,2.33,Data,aussportsbetting.com
2011-04-02,Force,Rebels,1.2,23.75,4.29,Data,aussportsbetting.com
2011-04-02,Lions,Reds,2.9,21.0,1.4,Data,aussportsbetting.com
2011-04-02,Sharks,Stormers,1.98,18.5,1.82,Data,aussportsbetting.com
2011-04-08,Highlanders,Cheetahs,1.13,26.5,5.38,Data,aussportsbetting.com
2011-04-09,Sharks,Lions,1.18,24.5,4.54,Data,aussportsbetting.com
2011-04-09,Stormers,Reds,1.26,21.13,3.72,Data,aussportsbetting.com
2011-04-09,Brumbies,Hurricanes,1.67,18.56,2.19,Data,aussportsbetting.com
2011-04-09,Force,Waratahs,2.78,20.25,1.42,Data,aussportsbetting.com
2011-04-09,Crusaders,Bulls,1.25,22.13,3.78,Data,aussportsbetting.com
2011-04-15,Chiefs,Crusaders,4.18,24.13,1.21,Data,aussportsbetting.com
2011-04-15,Rebels,Highlanders,2.18,18.56,1.68,Data,aussportsbetting.com
2011-04-16,Cheetahs,Hurricanes,1.79,18.86,2.02,Data,aussportsbetting.com
2011-04-16,Blues,Waratahs,1.39,20.75,2.91,Data,aussportsbetting.com
2011-04-16,Reds,Bulls,1.36,21.13,3.08,Data,aussportsbetting.com
2011-04-16,Lions,Stormers,4.27,23.38,1.2,Data,aussportsbetting.com
2011-04-17,Brumbies,Force,1.32,21.75,3.28,Data,aussportsbetting.com
2011-04-22,Blues,Rebels,1.02,36.25,12.06,Data,aussportsbetting.com
2011-04-23,Crusaders,Highlanders,1.08,30.13,6.98,Data,aussportsbetting.com
2011-04-23,Reds,Waratahs,1.46,19.63,2.68,Data,aussportsbetting.com
2011-04-23,Force,Bulls,2.4,18.81,1.55,Data,aussportsbetting.com
2011-04-23,Sharks,Hurricanes,1.23,22.86,3.98,Data,aussportsbetting.com
2011-04-23,Lions,Chiefs,2.37,18.94,1.57,Data,aussportsbetting.com
2011-04-29,Cheetahs,Brumbies,1.71,19.14,2.1,Data,aussportsbetting.com
2011-04-29,Highlanders,Blues,2.21,18.75,1.66,Data,aussportsbetting.com
2011-04-30,Hurricanes,Reds,2.35,18.88,1.58,Data,aussportsbetting.com
2011-04-30,Force,Crusaders,3.2,20.5,1.34,Data,aussportsbetting.com
2011-04-30,Bulls,Chiefs,1.43,20.38,2.81,Data,aussportsbetting.com
2011-04-30,Stormers,Sharks,1.49,19.71,2.61,Data,aussportsbetting.com
2011-04-30,Waratahs,Rebels,1.19,25.0,4.53,Data,aussportsbetting.com
2011-05-06,Hurricanes,Blues,2.44,19.31,1.54,Data,aussportsbetting.com
2011-05-06,Rebels,Reds,6.16,27.75,1.1,Data,aussportsbetting.com
2011-05-06,Lions,Cheetahs,1.84,18.0,1.96,Data,aussportsbetting.com
2011-05-07,Chiefs,Highlanders,1.64,19.44,2.22,Data,aussportsbetting.com
2011-05-07,Waratahs,Force,1.35,21.38,3.11,Data,aussportsbetting.com
2011-05-07,Stormers,Crusaders,1.69,19.31,2.13,Data,aussportsbetting.com
2011-05-07,Sharks,Brumbies,1.12,26.71,5.5,Data,aussportsbetting.com
2011-05-13,Reds,Blues,1.6,18.63,2.31,Data,aussportsbetting.com
2011-05-13,Highlanders,Hurricanes,1.89,19.0,1.91,Data,aussportsbetting.com
2011-05-14,Cheetahs,Crusaders,4.7,26.14,1.17,Data,aussportsbetting.com
2011-05-14,Chiefs,Stormers,2.23,18.81,1.64,Data,aussportsbetting.com
2011-05-14,Brumbies,Lions,1.12,26.13,5.8,Data,aussportsbetting.com
2011-05-14,Bulls,Rebels,1.02,33.63,11.44,Data,aussportsbetting.com
2011-05-20,Blues,Stormers,1.4,20.5,2.87,Data,aussportsbetting.com
2011-05-21,Crusaders,Chiefs,1.24,22.75,3.9,Data,aussportsbetting.com
2011-05-21,Waratahs,Lions,1.08,29.5,6.79,Data,aussportsbetting.com
2011-05-21,Force,Brumbies,1.38,20.5,2.97,Data,aussportsbetting.com
2011-05-21,Cheetahs,Rebels,1.07,28.71,7.21,Data,aussportsbetting.com
2011-05-21,Sharks,Bulls,1.68,19.14,2.17,Data,aussportsbetting.com
2011-05-27,Hurricanes,Force,1.1,27.0,6.44,Data,aussportsbetting.com
2011-05-28,Bulls,Cheetahs,1.25,22.57,3.79,Data,aussportsbetting.com
2011-05-28,Sharks,Waratahs,1.45,20.86,2.72,Data,aussportsbetting.com
2011-05-28,Brumbies,Stormers,3.48,22.0,1.29,Data,aussportsbetting.com
2011-05-28,Highlanders,Lions,1.11,26.75,5.92,Data,aussportsbetting.com
2011-05-29,Reds,Crusaders,2.17,18.0,1.68,Data,aussportsbetting.com
2011-06-03,Highlanders,Force,1.28,22.29,3.52,Data,aussportsbetting.com
2011-06-03,Rebels,Stormers,6.14,27.5,1.11,Data,aussportsbetting.com
2011-06-03,Bulls,Waratahs,1.26,22.13,3.75,Data,aussportsbetting.com
2011-06-04,Hurricanes,Lions,1.16,24.25,4.87,Data,aussportsbetting.com
2011-06-04,Blues,Chiefs,1.34,21.38,3.23,Data,aussportsbetting.com
2011-06-04,Reds,Brumbies,1.07,31.75,7.06,Data,aussportsbetting.com
2011-06-04,Cheetahs,Sharks,2.21,18.57,1.66,Data,aussportsbetting.com
2011-06-10,Chiefs,Hurricanes,1.45,20.44,2.68,Data,aussportsbetting.com
2011-06-10,Brumbies,Rebels,1.21,24.63,4.23,Data,aussportsbetting.com
2011-06-11,Stormers,Bulls,1.55,19.19,2.42,Data,aussportsbetting.com
2011-06-11,Lions,Sharks,3.66,23.0,1.26,Data,aussportsbetting.com
2011-06-11,Force,Reds,2.54,20.5,1.49,Data,aussportsbetting.com
2011-06-11,Crusaders,Blues,1.31,22.38,3.33,Data,aussportsbetting.com
2011-06-11,Waratahs,Highlanders,1.33,22.25,3.22,Data,aussportsbetting.com
2011-06-17,Rebels,Force,2.77,20.63,1.43,Data,aussportsbetting.com
2011-06-17,Blues,Highlanders,1.18,24.25,4.49,Data,aussportsbetting.com
2011-06-18,Crusaders,Hurricanes,1.27,22.63,3.65,Data,aussportsbetting.com
2011-06-18,Waratahs,Brumbies,1.26,22.25,3.77,Data,aussportsbetting.com
2011-06-18,Bulls,Sharks,1.34,21.43,3.15,Data,aussportsbetting.com
2011-06-18,Cheetahs,Stormers,3.25,21.29,1.33,Data,aussportsbetting.com
2011-06-18,Chiefs,Reds,1.73,19.06,2.07,Data,aussportsbetting.com
2011-06-24,Blues,Waratahs,1.27,22.71,3.56,Data,aussportsbetting.com
2011-06-25,Crusaders,Sharks,1.13,26.25,5.34,Data,aussportsbetting.com
2011-07-02,Reds,Blues,2.88,20.57,1.41,Data,aussportsbetting.com
2011-07-02,Stormers,Crusaders,2.15,18.36,1.71,Data,aussportsbetting.com
2011-07-09,Reds,Crusaders,2.43,18.5,1.58,Data,aussportsbetting.com
2012-02-24,Bulls,Sharks,1.74,19.02,2.13,Data,aussportsbetting.com
2012-02-24,Blues,Crusaders,1.68,19.43,2.21,Data,aussportsbetting.com
2012-02-24,Brumbies,Force,1.6,19.81,2.35,Data,aussportsbetting.com
2012-02-25,Chiefs,Highlanders,1.36,20.75,3.21,Data,aussportsbetting.com
2012-02-25,Waratahs,Reds,1.89,19.22,1.94,Data,aussportsbetting.com
2012-02-25,Stormers,Hurricanes,1.19,22.83,4.66,Data,aussportsbetting.com
2012-02-25,Lions,Cheetahs,1.56,19.52,2.46,Data,aussportsbetting.com
2012-03-02,Chiefs,Blues,2.54,20.2,1.52,Data,aussportsbetting.com
2012-03-02,Rebels,Waratahs,3.06,22.2,1.38,Data,aussportsbetting.com
2012-03-02,Lions,Hurricanes,1.61,20.0,2.33,Data,aussportsbetting.com
2012-03-03,Highlanders,Crusaders,2.99,21.8,1.39,Data,aussportsbetting.com
2012-03-03,Reds,Force,1.18,26.2,4.63,Data,aussportsbetting.com
2012-03-03,Cheetahs,Bulls,2.29,20.27,1.63,Data,aussportsbetting.com
2012-03-03,Stormers,Sharks,1.49,20.69,2.63,Data,aussportsbetting.com
2012-03-09,Force,Hurricanes,1.82,18.77,2.01,Data,aussportsbetting.com
2012-03-09,Crusaders,Chiefs,1.41,20.6,2.88,Data,aussportsbetting.com
2012-03-10,Bulls,Blues,1.42,20.68,2.86,Data,aussportsbetting.com
2012-03-10,Sharks,Lions,1.19,25.17,4.52,Data,aussportsbetting.com
2012-03-10,Brumbies,Cheetahs,1.32,22.33,3.38,Data,aussportsbetting.com
2012-03-10,Highlanders,Waratahs,1.69,19.25,2.19,Data,aussportsbetting.com
