Date,Year,Team,ELO
1984-06-19,1984,Hawke's Bay,1415.1
1988-06-01,1988,Hawke's Bay,1404.6
1991-05-25,1991,Hawke's Bay,1475.5
1993-06-22,1993,Hawke's Bay,1572.9
1994-06-29,1994,Hawke's Bay,1636.3
2000-06-27,2000,Hawke's Bay,1578.8
2025-08-03,2025,Hawke's Bay,1619.0
2025-08-16,2025,Hawke's Bay,1639.2
2025-08-22,2025,Hawke's Bay,1592.0
2025-08-30,2025,Hawke's Bay,1553.4
2025-09-06,2025,Hawke's Bay,1633.8
2025-09-13,2025,Hawke's Bay,1664.6
2025-09-19,2025,Hawke's Bay,1621.7
2025-09-25,2025,Hawke's Bay,1670.4
2025-10-04,2025,Hawke's Bay,1712.7
2025-10-11,2025,Hawke's Bay,1755.2
2025-10-18,2025,Hawke's Bay,1730.0
1921-09-03,1921,Hawke's Bay / Poverty Bay,1495.2
1946-08-31,1946,Hawke's Bay / Poverty Bay,1455.5
1983-10-05,1983,Headingley,1528.1
1993-10-12,1993,Heineken Select,1428.9
1975-09-10,1975,Heriot's FP,1422.9
1958-11-07,1958,Highfield,1474.5
2000-02-26,2000,Highlanders,1557.3
2000-03-03,2000,Highlanders,1578.3
2000-03-11,2000,Highlanders,1622.4
2000-03-17,2000,Highlanders,1630.9
2000-04-01,2000,Highlanders,1601.5
2000-04-07,2000,Highlanders,1560.9
2000-04-14,2000,Highlanders,1513.3
2000-04-21,2000,Highlanders,1543.8
2000-04-29,2000,Highlanders,1505.9
2000-05-06,2000,Highlanders,1512.0
2000-05-12,2000,Highlanders,1468.5
2005-02-25,2005,Highlanders,1406.3
2005-03-05,2005,Highlanders,1406.3
2005-03-11,2005,Highlanders,1468.6
2005-03-19,2005,Highlanders,1503.6
2005-03-25,2005,Highlanders,1537.9
2005-04-01,2005,Highlanders,1583.4
2005-04-08,2005,Highlanders,1595.2
2005-04-22,2005,Highlanders,1653.1
2005-04-30,2005,Highlanders,1577.2
2005-05-07,2005,Highlanders,1533.0
2005-05-14,2005,Highlanders,1465.8
2006-02-11,2006,Highlanders,1454.3
2006-02-17,2006,Highlanders,1494.5
2006-02-25,2006,Highlanders,1535.6
2006-03-04,2006,Highlanders,1585.3
2006-03-11,2006,Highlanders,1564.8
2006-03-18,2006,Highlanders,1463.7
2006-03-25,2006,Highlanders,1471.1
2006-04-01,2006,Highlanders,1448.7
2006-04-08,2006,Highlanders,1458.7
2006-04-16,2006,Highlanders,1424.2
2006-04-28,2006,Highlanders,1406.4
2006-05-06,2006,Highlanders,1444.9
2006-05-12,2006,Highlanders,1398.8
2007-02-02,2007,Highlanders,1410.0
2007-02-10,2007,Highlanders,1387.6
2007-02-17,2007,Highlanders,1376.8
2007-02-24,2007,Highlanders,1405.1
2007-03-02,2007,Highlanders,1381.3
2007-03-09,2007,Highlanders,1421.1
2007-03-24,2007,Highlanders,1394.5
2007-03-30,2007,Highlanders,1430.4
2007-04-07,2007,Highlanders,1397.6
2007-04-14,2007,Highlanders,1379.1
2007-04-21,2007,Highlanders,1398.7
2007-04-27,2007,Highlanders,1393.6
2007-05-05,2007,Highlanders,1371.3
2008-02-15,2008,Highlanders,1327.5
2008-02-23,2008,Highlanders,1324.2
2008-03-01,2008,Highlanders,1307.2
2008-03-07,2008,Highlanders,1288.8
2008-03-22,2008,Highlanders,1263.5
2008-03-29,2008,Highlanders,1252.0
2008-04-04,2008,Highlanders,1292.2
2008-04-11,2008,Highlanders,1289.1
2008-04-19,2008,Highlanders,1253.9
2008-04-26,2008,Highlanders,1247.9
2008-05-02,2008,Highlanders,1285.5
2008-05-10,2008,Highlanders,1257.5
2008-05-17,2008,Highlanders,1358.2
2009-02-13,2009,Highlanders,1339.6
2009-02-20,2009,Highlanders,1331.5
2009-02-27,2009,Highlanders,1325.4
2009-03-07,2009,Highlanders,1391.3
2009-03-14,2009,Highlanders,1370.0
2009-03-21,2009,Highlanders,1389.7
2009-03-28,2009,Highlanders,1495.8
2009-04-11,2009,Highlanders,1513.8
2009-04-17,2009,Highlanders,1472.8
2009-04-24,2009,Highlanders,1424.4
2009-05-02,2009,Highlanders,1411.1
2009-05-08,2009,Highlanders,1372.5
2009-05-16,2009,Highlanders,1355.1
2010-02-13,2010,Highlanders,1344.4
2010-02-19,2010,Highlanders,1312.3
2010-02-27,2010,Highlanders,1363.1
2010-03-06,2010,Highlanders,1343.7
2010-03-13,2010,Highlanders,1340.5
2010-03-20,2010,Highlanders,1292.2
2010-03-26,2010,Highlanders,1325.4
2010-04-03,2010,Highlanders,1316.8
2010-04-10,2010,Highlanders,1258.2
2010-04-24,2010,Highlanders,1251.0
2010-04-30,2010,Highlanders,1351.0
2010-05-08,2010,Highlanders,1335.1
2010-05-15,2010,Highlanders,1327.7
2011-02-18,2011,Highlanders,1392.1
2011-02-25,2011,Highlanders,1429.7
2011-03-05,2011,Highlanders,1507.5
2011-03-11,2011,Highlanders,1496.1
2011-03-19,2011,Highlanders,1452.8
2011-04-01,2011,Highlanders,1484.1
2011-04-08,2011,Highlanders,1499.6
2011-04-15,2011,Highlanders,1565.4
2011-04-23,2011,Highlanders,1643.0
2011-04-29,2011,Highlanders,1605.1
2011-05-07,2011,Highlanders,1534.8
2011-05-13,2011,Highlanders,1557.4
2011-05-28,2011,Highlanders,1496.7
2011-06-03,2011,Highlanders,1435.7
2011-06-11,2011,Highlanders,1407.0
2011-06-17,2011,Highlanders,1388.3
2012-02-25,2012,Highlanders,1439.7
2012-03-03,2012,Highlanders,1488.1
2012-03-10,2012,Highlanders,1503.1
2012-03-17,2012,Highlanders,1531.3
2012-03-24,2012,Highlanders,1478.7
2012-03-30,2012,Highlanders,1494.1
2012-04-07,2012,Highlanders,1468.4
2012-04-20,2012,Highlanders,1489.6
2012-04-28,2012,Highlanders,1521.2
2012-05-05,2012,Highlanders,1487.4
2012-05-12,2012,Highlanders,1443.4
2012-05-19,2012,Highlanders,1503.8
2012-05-26,2012,Highlanders,1538.9
2012-06-01,2012,Highlanders,1517.9
2012-06-29,2012,Highlanders,1495.9
2012-07-06,2012,Highlanders,1483.6
2013-02-22,2013,Highlanders,1462.0
2013-03-09,2013,Highlanders,1377.9
2013-03-15,2013,Highlanders,1354.3
2013-03-22,2013,Highlanders,1350.0
2013-03-29,2013,Highlanders,1342.8
2013-04-05,2013,Highlanders,1326.2
2013-04-12,2013,Highlanders,1312.1
2013-04-19,2013,Highlanders,1306.1
2013-05-04,2013,Highlanders,1350.4
2013-05-11,2013,Highlanders,1310.5
2013-05-18,2013,Highlanders,1304.2
2013-05-25,2013,Highlanders,1289.1
2013-06-01,2013,Highlanders,1361.8
2013-06-29,2013,Highlanders,1345.4
2013-07-06,2013,Highlanders,1402.9
2013-07-12,2013,Highlanders,1388.5
2014-02-22,2014,Highlanders,1426.9
2014-03-01,2014,Highlanders,1424.8
2014-03-15,2014,Highlanders,1392.6
2014-03-21,2014,Highlanders,1425.2
2014-03-29,2014,Highlanders,1382.9
2014-04-04,2014,Highlanders,1405.4
2014-04-11,2014,Highlanders,1462.9
2014-04-26,2014,Highlanders,1563.5
2014-05-03,2014,Highlanders,1548.7
2014-05-10,2014,Highlanders,1553.1
2014-05-16,2014,Highlanders,1582.5
2014-05-24,2014,Highlanders,1567.6
2014-05-30,2014,Highlanders,1512.9
2014-06-27,2014,Highlanders,1547.1
2014-07-06,2014,Highlanders,1526.0
2014-07-12,2014,Highlanders,1506.6
2014-07-19,2014,Highlanders,1495.5
2015-02-21,2015,Highlanders,1472.0
2015-02-27,2015,Highlanders,1502.6
2015-03-06,2015,Highlanders,1550.5
2015-03-14,2015,Highlanders,1609.5
2015-03-20,2015,Highlanders,1573.6
2015-03-28,2015,Highlanders,1629.1
2015-04-11,2015,Highlanders,1681.9
2015-04-18,2015,Highlanders,1693.7
2015-04-24,2015,Highlanders,1633.6
2015-05-01,2015,Highlanders,1662.1
2015-05-09,2015,Highlanders,1619.7
2015-05-16,2015,Highlanders,1660.1
2015-05-23,2015,Highlanders,1682.7
2015-05-30,2015,Highlanders,1753.9
2015-06-05,2015,Highlanders,1695.1
2015-06-12,2015,Highlanders,1726.5
2015-06-20,2015,Highlanders,1759.7
2015-06-27,2015,Highlanders,1823.9
2015-07-04,2015,Highlanders,1879.7
2016-02-26,2016,Highlanders,1839.0
2016-03-05,2016,Highlanders,1846.0
2016-03-12,2016,Highlanders,1872.3
2016-03-18,2016,Highlanders,1890.3
2016-03-26,2016,Highlanders,1904.2
2016-04-01,2016,Highlanders,1906.0
2016-04-09,2016,Highlanders,1879.2
2016-04-22,2016,Highlanders,1853.5
2016-04-30,2016,Highlanders,1869.2
2016-05-07,2016,Highlanders,1926.4
2016-05-13,2016,Highlanders,1954.9
2016-05-27,2016,Highlanders,1899.7
2016-07-02,2016,Highlanders,1902.7
2016-07-09,2016,Highlanders,1911.1
2016-07-16,2016,Highlanders,1945.5
2016-07-22,2016,Highlanders,1959.8
2016-07-30,2016,Highlanders,1890.8
2017-02-24,2017,Highlanders,1831.7
2017-03-04,2017,Highlanders,1790.8
2017-03-11,2017,Highlanders,1816.7
2017-03-18,2017,Highlanders,1789.5
2017-03-25,2017,Highlanders,1815.6
2017-03-31,2017,Highlanders,1820.8
2017-04-08,2017,Highlanders,1834.7
2017-04-22,2017,Highlanders,1835.6
2017-04-28,2017,Highlanders,1864.0
2017-05-05,2017,Highlanders,1866.5
2017-05-13,2017,Highlanders,1875.4
2017-05-20,2017,Highlanders,1885.1
2017-05-27,2017,Highlanders,1891.0
2017-06-03,2017,Highlanders,1875.9
2017-06-13,2017,Highlanders,1900.5
2017-07-14,2017,Highlanders,1902.4
2017-07-22,2017,Highlanders,1862.7
2018-02-23,2018,Highlanders,1872.6
2018-03-09,2018,Highlanders,1885.9
2018-03-17,2018,Highlanders,1938.6
2018-03-24,2018,Highlanders,1898.9
2018-03-30,2018,Highlanders,1870.7
2018-04-14,2018,Highlanders,1877.3
2018-04-20,2018,Highlanders,1892.9
2018-04-28,2018,Highlanders,1898.7
2018-05-05,2018,Highlanders,1782.6
2018-05-12,2018,Highlanders,1817.2
2018-05-19,2018,Highlanders,1700.1
2018-05-26,2018,Highlanders,1705.4
2018-06-01,2018,Highlanders,1796.2
2018-06-30,2018,Highlanders,1719.3
2018-07-06,2018,Highlanders,1710.9
2018-07-14,2018,Highlanders,1716.3
2018-07-21,2018,Highlanders,1661.9
2019-02-15,2019,Highlanders,1709.0
2019-02-22,2019,Highlanders,1713.1
2019-03-01,2019,Highlanders,1656.1
2019-03-08,2019,Highlanders,1646.0
2019-03-22,2019,Highlanders,1584.1
2019-04-05,2019,Highlanders,1568.5
2019-04-12,2019,Highlanders,1564.9
2019-04-20,2019,Highlanders,1600.3
2019-04-26,2019,Highlanders,1622.2
2019-05-04,2019,Highlanders,1622.2
2019-05-11,2019,Highlanders,1654.7
2019-05-18,2019,Highlanders,1610.2
2019-05-25,2019,Highlanders,1554.9
2019-06-07,2019,Highlanders,1554.9
2019-06-14,2019,Highlanders,1598.6
2019-06-21,2019,Highlanders,1592.2
2020-02-07,2020,Highlanders,1520.2
2020-02-15,2020,Highlanders,1542.6
2020-02-21,2020,Highlanders,1537.5
2020-02-28,2020,Highlanders,1472.7
2020-03-07,2020,Highlanders,1424.1
2020-06-13,2020,Highlanders,1446.0
2020-06-27,2020,Highlanders,1442.5
2020-07-04,2020,Highlanders,1437.0
2020-07-12,2020,Highlanders,1430.1
2020-07-19,2020,Highlanders,1465.7
2020-08-02,2020,Highlanders,1448.7
2020-08-09,2020,Highlanders,1446.7
2020-08-15,2020,Highlanders,1546.6
2021-02-26,2021,Highlanders,1538.1
2021-03-05,2021,Highlanders,1607.4
2021-03-14,2021,Highlanders,1592.8
2021-03-26,2021,Highlanders,1535.8
2021-04-02,2021,Highlanders,1656.4
2021-04-10,2021,Highlanders,1617.4
2021-04-16,2021,Highlanders,1671.3
2021-04-30,2021,Highlanders,1616.2
2021-05-14,2021,Highlanders,1684.0
2021-05-21,2021,Highlanders,1697.0
2021-05-30,2021,Highlanders,1709.0
2021-06-05,2021,Highlanders,1714.7
2021-06-11,2021,Highlanders,1773.4
2021-06-19,2021,Highlanders,1750.1
2022-02-19,2022,Highlanders,1702.1
2022-02-25,2022,Highlanders,1682.8
2022-03-05,2022,Highlanders,1657.0
2022-03-11,2022,Highlanders,1641.8
2022-03-26,2022,Highlanders,1620.4
2022-04-01,2022,Highlanders,1617.6
2022-04-08,2022,Highlanders,1646.8
2022-04-16,2022,Highlanders,1632.7
2022-04-24,2022,Highlanders,1572.2
2022-04-30,2022,Highlanders,1580.5
2022-05-06,2022,Highlanders,1640.6
2022-05-13,2022,Highlanders,1650.4
2022-05-22,2022,Highlanders,1570.5
2022-05-29,2022,Highlanders,1549.6
2022-06-04,2022,Highlanders,1545.1
2023-02-25,2023,Highlanders,1530.1
2023-03-03,2023,Highlanders,1523.8
2023-03-10,2023,Highlanders,1513.7
2023-03-19,2023,Highlanders,1530.9
2023-03-25,2023,Highlanders,1547.8
2023-03-31,2023,Highlanders,1572.6
2023-04-08,2023,Highlanders,1530.9
2023-04-22,2023,Highlanders,1455.0
2023-04-28,2023,Highlanders,1445.0
2023-05-05,2023,Highlanders,1438.4
2023-05-14,2023,Highlanders,1430.2
2023-05-20,2023,Highlanders,1445.3
2023-05-26,2023,Highlanders,1479.3
2023-06-02,2023,Highlanders,1475.3
2024-02-24,2024,Highlanders,1488.5
2024-03-01,2024,Highlanders,1477.2
2024-03-08,2024,Highlanders,1506.4
2024-03-16,2024,Highlanders,1483.6
2024-03-23,2024,Highlanders,1480.4
2024-03-30,2024,Highlanders,1456.8
2024-04-13,2024,Highlanders,1416.0
2024-04-19,2024,Highlanders,1369.1
2024-04-27,2024,Highlanders,1381.6
2024-05-04,2024,Highlanders,1426.5
2024-05-11,2024,Highlanders,1465.6
2024-05-18,2024,Highlanders,1461.0
2024-05-26,2024,Highlanders,1510.2
2024-06-01,2024,Highlanders,1501.3
2024-06-08,2024,Highlanders,1492.3
2025-02-14,2025,Highlanders,1467.4
2025-02-14,2025,Highlanders,1485.8
2025-02-22,2025,Highlanders,1548.3
2025-02-28,2025,Highlanders,1557.9
2025-03-14,2025,Highlanders,1538.2
2025-03-22,2025,Highlanders,1470.6
2025-03-22,2025,Highlanders,1497.4
2025-03-28,2025,Highlanders,1457.9
2025-04-05,2025,Highlanders,1414.1
2025-04-12,2025,Highlanders,1450.9
2025-04-19,2025,Highlanders,1440.5
2025-04-26,2025,Highlanders,1421.8
2025-05-04,2025,Highlanders,1389.7
2025-05-16,2025,Highlanders,1386.4
2025-05-23,2025,Highlanders,1383.5
2025-05-30,2025,Highlanders,1374.4
2026-02-13,2026,Highlanders,1415.8
2026-02-21,2026,Highlanders,1411.4
2026-02-27,2026,Highlanders,1363.5
2026-02-27,2026,Highlanders,1382.7
2026-03-07,2026,Highlanders,1404.9
2026-03-14,2026,Highlanders,1398.1
2026-03-20,2026,Highlanders,1385.6
2026-03-27,2026,Highlanders,1468.1
2026-04-10,2026,Highlanders,1441.0
2026-04-17,2026,Highlanders,1435.0
2012-03-15,2012,Highlanders Development XV,1551.0
2012-03-19,2012,Highlanders Development XV,1568.3
2013-03-18,2013,Highlanders Development XV,1568.3
2013-04-02,2013,Highlanders Development XV,1591.1
2025-12-14,2025,Hino Red Dolphins,1466.4
2025-12-21,2025,Hino Red Dolphins,1416.1
2026-01-10,2026,Hino Red Dolphins,1399.1
2026-01-18,2026,Hino Red Dolphins,1369.2
2026-01-31,2026,Hino Red Dolphins,1314.0
2026-02-22,2026,Hino Red Dolphins,1286.0
2026-02-28,2026,Hino Red Dolphins,1261.1
2026-03-07,2026,Hino Red Dolphins,1214.9
2026-03-28,2026,Hino Red Dolphins,1208.9
2026-04-04,2026,Hino Red Dolphins,1202.6
2026-04-11,2026,Hino Red Dolphins,1187.9
2021-09-25,2021,Hollywoodbets Sharks,1458.1
2021-10-02,2021,Hollywoodbets Sharks,1393.1
2021-10-08,2021,Hollywoodbets Sharks,1472.5
2021-10-16,2021,Hollywoodbets Sharks,1443.9
2021-12-03,2021,Hollywoodbets Sharks,1488.9
2022-01-22,2022,Hollywoodbets Sharks,1551.5
2022-01-29,2022,Hollywoodbets Sharks,1551.5
2022-02-05,2022,Hollywoodbets Sharks,1503.3
2022-02-12,2022,Hollywoodbets Sharks,1552.5
2022-02-26,2022,Hollywoodbets Sharks,1613.1
2022-03-11,2022,Hollywoodbets Sharks,1632.1
2022-03-19,2022,Hollywoodbets Sharks,1638.1
2022-03-26,2022,Hollywoodbets Sharks,1559.7
2022-04-01,2022,Hollywoodbets Sharks,1580.0
2022-04-09,2022,Hollywoodbets Sharks,1620.9
2022-04-23,2022,Hollywoodbets Sharks,1673.3
2022-04-30,2022,Hollywoodbets Sharks,1693.9
2022-05-20,2022,Hollywoodbets Sharks,1669.5
2022-06-04,2022,Hollywoodbets Sharks,1650.8
2022-09-23,2022,Hollywoodbets Sharks,1655.0
2022-10-01,2022,Hollywoodbets Sharks,1658.7
2022-10-08,2022,Hollywoodbets Sharks,1639.6
2022-10-15,2022,Hollywoodbets Sharks,1666.5
2022-10-30,2022,Hollywoodbets Sharks,1622.9
2022-11-27,2022,Hollywoodbets Sharks,1499.0
2022-12-02,2022,Hollywoodbets Sharks,1523.4
2022-12-10,2022,Hollywoodbets Sharks,1583.7
2022-12-16,2022,Hollywoodbets Sharks,1609.3
2022-12-23,2022,Hollywoodbets Sharks,1648.8
2022-12-31,2022,Hollywoodbets Sharks,1699.8
2023-01-07,2023,Hollywoodbets Sharks,1629.8
2023-01-14,2023,Hollywoodbets Sharks,1683.2
2023-01-21,2023,Hollywoodbets Sharks,1622.8
2023-01-28,2023,Hollywoodbets Sharks,1652.4
2023-02-04,2023,Hollywoodbets Sharks,1580.3
2023-02-18,2023,Hollywoodbets Sharks,1628.2
2023-02-25,2023,Hollywoodbets Sharks,1584.2
2023-03-04,2023,Hollywoodbets Sharks,1571.2
2023-03-25,2023,Hollywoodbets Sharks,1517.6
2023-04-01,2023,Hollywoodbets Sharks,1584.9
2023-04-08,2023,Hollywoodbets Sharks,1557.2
2023-04-14,2023,Hollywoodbets Sharks,1573.0
2023-04-22,2023,Hollywoodbets Sharks,1573.0
2023-05-06,2023,Hollywoodbets Sharks,1563.3
2023-10-21,2023,Hollywoodbets Sharks,1545.9
2023-10-28,2023,Hollywoodbets Sharks,1531.4
2023-11-03,2023,Hollywoodbets Sharks,1459.9
2023-11-10,2023,Hollywoodbets Sharks,1419.1
2023-11-18,2023,Hollywoodbets Sharks,1412.0
2023-11-25,2023,Hollywoodbets Sharks,1448.0
2023-12-02,2023,Hollywoodbets Sharks,1423.4
2023-12-30,2023,Hollywoodbets Sharks,1418.2
2024-01-06,2024,Hollywoodbets Sharks,1395.9
2024-02-17,2024,Hollywoodbets Sharks,1380.5
2024-03-02,2024,Hollywoodbets Sharks,1347.2
2024-03-23,2024,Hollywoodbets Sharks,1414.0
2024-03-30,2024,Hollywoodbets Sharks,1474.7
2024-04-19,2024,Hollywoodbets Sharks,1461.3
2024-04-26,2024,Hollywoodbets Sharks,1485.8
2024-05-11,2024,Hollywoodbets Sharks,1467.4
2024-05-18,2024,Hollywoodbets Sharks,1360.8
2024-06-01,2024,Hollywoodbets Sharks,1349.0
2024-09-28,2024,Hollywoodbets Sharks,1327.9
2024-10-05,2024,Hollywoodbets Sharks,1348.0
2024-10-12,2024,Hollywoodbets Sharks,1314.7
2024-10-19,2024,Hollywoodbets Sharks,1374.4
2024-10-26,2024,Hollywoodbets Sharks,1460.9
2024-11-30,2024,Hollywoodbets Sharks,1504.7
2024-12-07,2024,Hollywoodbets Sharks,1530.4
2024-12-14,2024,Hollywoodbets Sharks,1482.2
2024-12-21,2024,Hollywoodbets Sharks,1519.7
2024-12-28,2024,Hollywoodbets Sharks,1493.3
2025-01-11,2025,Hollywoodbets Sharks,1478.3
2025-01-19,2025,Hollywoodbets Sharks,1468.9
2025-01-25,2025,Hollywoodbets Sharks,1521.1
2025-02-15,2025,Hollywoodbets Sharks,1594.0
2025-03-01,2025,Hollywoodbets Sharks,1508.6
2025-03-08,2025,Hollywoodbets Sharks,1534.0
2025-03-22,2025,Hollywoodbets Sharks,1535.9
2025-03-29,2025,Hollywoodbets Sharks,1530.7
2025-04-18,2025,Hollywoodbets Sharks,1551.0
2025-04-26,2025,Hollywoodbets Sharks,1579.8
2025-05-09,2025,Hollywoodbets Sharks,1609.6
2025-05-17,2025,Hollywoodbets Sharks,1653.2
2025-05-31,2025,Hollywoodbets Sharks,1653.2
2025-06-07,2025,Hollywoodbets Sharks,1624.5
2025-09-26,2025,Hollywoodbets Sharks,1583.0
2025-10-03,2025,Hollywoodbets Sharks,1583.0
2025-10-11,2025,Hollywoodbets Sharks,1561.7
2025-10-18,2025,Hollywoodbets Sharks,1503.1
2025-10-25,2025,Hollywoodbets Sharks,1523.3
2025-11-29,2025,Hollywoodbets Sharks,1441.0
2025-12-07,2025,Hollywoodbets Sharks,1434.3
2025-12-13,2025,Hollywoodbets Sharks,1489.7
2025-12-20,2025,Hollywoodbets Sharks,1528.5
2026-01-03,2026,Hollywoodbets Sharks,1514.0
2026-01-10,2026,Hollywoodbets Sharks,1494.3
2026-01-17,2026,Hollywoodbets Sharks,1569.9
2026-01-24,2026,Hollywoodbets Sharks,1654.0
2026-01-31,2026,Hollywoodbets Sharks,1702.2
2018-08-11,2018,Honduras,1406.9
2018-08-18,2018,Honduras,1372.9
1969-03-09,1969,Hong Kong,1488.5
1970-01-13,1970,Hong Kong,1524.5
1971-09-30,1971,Hong Kong,1498.6
1972-11-07,1972,Hong Kong,1532.0
1972-11-09,1972,Hong Kong,1561.8
1972-11-11,1972,Hong Kong,1523.1
1974-11-17,1974,Hong Kong,1481.6
1974-11-19,1974,Hong Kong,1399.5
1974-11-21,1974,Hong Kong,1474.2
1975-09-10,1975,Hong Kong,1468.1
1977-09-07,1977,Hong Kong,1447.0
1978-09-09,1978,Hong Kong,1443.3
1978-11-16,1978,Hong Kong,1490.3
1978-11-19,1978,Hong Kong,1447.8
1978-11-23,1978,Hong Kong,1386.1
1980-11-09,1980,Hong Kong,1443.6
1980-11-11,1980,Hong Kong,1461.8
1980-11-13,1980,Hong Kong,1428.8
1980-11-16,1980,Hong Kong,1499.5
1982-11-20,1982,Hong Kong,1475.7
1982-11-22,1982,Hong Kong,1554.9
1982-11-24,1982,Hong Kong,1573.9
1982-11-27,1982,Hong Kong,1580.9
1984-10-21,1984,Hong Kong,1530.4
1984-10-23,1984,Hong Kong,1544.5
1984-10-25,1984,Hong Kong,1481.5
1986-11-25,1986,Hong Kong,1464.1
1986-11-27,1986,Hong Kong,1432.8
1988-11-12,1988,Hong Kong,1456.6
1988-11-14,1988,Hong Kong,1429.4
1988-11-16,1988,Hong Kong,1443.8
1988-11-19,1988,Hong Kong,1490.4
1990-10-20,1990,Hong Kong,1512.4
1990-10-22,1990,Hong Kong,1497.1
1990-10-24,1990,Hong Kong,1451.8
1990-10-26,1990,Hong Kong,1487.8
1992-09-20,1992,Hong Kong,1514.4
1992-09-22,1992,Hong Kong,1523.2
1992-09-24,1992,Hong Kong,1559.4
1992-09-26,1992,Hong Kong,1480.0
1994-10-23,1994,Hong Kong,1434.3
1994-10-25,1994,Hong Kong,1520.7
1994-10-27,1994,Hong Kong,1532.8
1994-10-29,1994,Hong Kong,1563.8
1996-05-11,1996,Hong Kong,1533.5
1996-05-18,1996,Hong Kong,1599.2
1996-06-01,1996,Hong Kong,1559.6
1996-07-06,1996,Hong Kong,1531.1
1996-11-03,1996,Hong Kong,1538.4
1996-11-05,1996,Hong Kong,1549.3
1996-11-07,1996,Hong Kong,1518.0
1996-11-09,1996,Hong Kong,1582.9
1997-05-03,1997,Hong Kong,1645.5
1997-05-18,1997,Hong Kong,1672.5
1997-05-24,1997,Hong Kong,1626.2
1997-06-07,1997,Hong Kong,1620.3
1997-06-14,1997,Hong Kong,1593.9
1997-06-29,1997,Hong Kong,1644.9
1998-05-09,1998,Hong Kong,1678.2
1998-05-16,1998,Hong Kong,1706.8
1998-05-23,1998,Hong Kong,1630.1
1998-06-07,1998,Hong Kong,1639.0
1998-06-13,1998,Hong Kong,1598.9
1998-06-20,1998,Hong Kong,1632.1
1998-10-24,1998,Hong Kong,1538.8
1998-10-27,1998,Hong Kong,1568.0
1998-10-31,1998,Hong Kong,1522.4
2000-06-25,2000,Hong Kong,1435.9
2000-06-28,2000,Hong Kong,1412.2
2000-07-02,2000,Hong Kong,1327.6
2001-05-05,2001,Hong Kong,1386.6
2001-05-12,2001,Hong Kong,1386.6
2002-04-12,2002,Hong Kong,1409.7
2002-04-20,2002,Hong Kong,1467.7
2002-05-18,2002,Hong Kong,1418.3
2002-06-01,2002,Hong Kong,1462.4
2002-11-17,2002,Hong Kong,1442.9
2002-11-20,2002,Hong Kong,1395.0
2002-11-23,2002,Hong Kong,1404.3
2004-10-28,2004,Hong Kong,1321.0
2004-10-31,2004,Hong Kong,1354.4
2006-05-14,2006,Hong Kong,1433.1
2006-05-21,2006,Hong Kong,1485.0
2006-11-18,2006,Hong Kong,1415.9
2006-11-21,2006,Hong Kong,1350.7
2007-04-29,2007,Hong Kong,1332.4
2007-05-27,2007,Hong Kong,1369.1
2008-04-26,2008,Hong Kong,1412.1
2008-05-03,2008,Hong Kong,1462.5
2008-05-18,2008,Hong Kong,1437.4
2008-05-24,2008,Hong Kong,1353.5
2009-05-02,2009,Hong Kong,1316.7
2009-05-09,2009,Hong Kong,1308.5
2009-05-16,2009,Hong Kong,1363.5
2009-05-24,2009,Hong Kong,1327.1
2009-12-12,2009,Hong Kong,1300.0
2009-12-16,2009,Hong Kong,1255.0
2009-12-19,2009,Hong Kong,1242.5
2010-04-24,2010,Hong Kong,1333.7
2010-04-30,2010,Hong Kong,1292.8
2010-05-08,2010,Hong Kong,1335.8
2010-05-22,2010,Hong Kong,1326.4
2010-12-11,2010,Hong Kong,1278.0
2010-12-15,2010,Hong Kong,1324.8
2011-04-23,2011,Hong Kong,1400.7
2011-04-30,2011,Hong Kong,1380.2
2011-05-07,2011,Hong Kong,1484.4
2011-05-21,2011,Hong Kong,1547.2
2011-12-10,2011,Hong Kong,1585.0
2011-12-13,2011,Hong Kong,1629.3
2011-12-16,2011,Hong Kong,1660.3
2012-04-27,2012,Hong Kong,1679.0
2012-05-05,2012,Hong Kong,1640.5
2012-05-19,2012,Hong Kong,1602.5
2012-05-26,2012,Hong Kong,1611.8
2012-12-08,2012,Hong Kong,1657.4
2012-12-11,2012,Hong Kong,1674.2
2012-12-14,2012,Hong Kong,1623.2
2013-04-20,2013,Hong Kong,1630.3
2013-04-27,2013,Hong Kong,1564.5
2013-05-04,2013,Hong Kong,1651.5
2013-05-18,2013,Hong Kong,1587.4
2013-12-17,2013,Hong Kong,1625.6
2013-12-21,2013,Hong Kong,1641.5
2014-04-26,2014,Hong Kong,1671.4
2014-05-03,2014,Hong Kong,1705.9
2014-05-10,2014,Hong Kong,1752.1
2014-05-25,2014,Hong Kong,1721.4
2014-08-02,2014,Hong Kong,1630.3
2014-11-08,2014,Hong Kong,1533.9
2014-11-15,2014,Hong Kong,1478.6
2015-04-25,2015,Hong Kong,1439.7
2015-05-02,2015,Hong Kong,1431.7
2015-05-16,2015,Hong Kong,1453.8
2015-05-23,2015,Hong Kong,1453.8
2015-11-13,2015,Hong Kong,1532.6
2015-11-17,2015,Hong Kong,1545.3
2015-11-21,2015,Hong Kong,1491.1
2016-05-07,2016,Hong Kong,1471.6
2016-05-14,2016,Hong Kong,1530.7
2016-05-28,2016,Hong Kong,1521.4
2016-06-04,2016,Hong Kong,1564.9
2016-08-27,2016,Hong Kong,1532.0
2016-11-11,2016,Hong Kong,1608.6
