Year,Home_Team,Home_Score,Away_Score,Away_Team,Date,Margin,Home_Away_Draw,Prob_Home,Prob_Away,Home_Rating_Updated,Away_Rating_Updated
1990,Korea,7,74,Samoa,4/8/1990,-67,0.0,0.954,0.046,1634.755792,1506.526648
1990,Japan,28,16,Tonga,4/8/1990,12,1.0,0.799,0.201,1618.63929,1413.01265
1990,Tonga,3,12,Samoa,4/11/1990,-9,0.0,0.473,0.527,1369.411556,1550.127742
1990,Japan,26,10,Korea,4/11/1990,16,1.0,0.584,0.416,1665.787385,1587.607697
1990,Italy,9,16,Romania,4/14/1990,-7,0.0,0.441,0.559,1568.985326,1758.506048
1990,Zimbabwe,22,16,Georgia,4/14/1990,6,1.0,0.425,0.575,1417.08155,1455.220608
1990,Tonga,45,22,Korea,4/15/1990,23,1.0,0.305,0.695,1457.796078,1499.223175
1990,Japan,11,37,Samoa,4/15/1990,-26,0.0,0.75,0.25,1566.961602,1648.953525
1990,Zimbabwe,10,26,Georgia,4/21/1990,-16,0.0,0.553,0.447,1354.430991,1517.871167
1990,Czechoslovakia,22,22,Spain,4/30/1990,0,0.5,0.313,0.687,1277.91452,1489.710274
1990,Belgium,12,24,Portugal,5/5/1990,-12,0.0,0.414,0.586,1155.667154,1375.742893
1990,Morocco,12,16,Tunisia,5/5/1990,-4,0.0,0.439,0.561,1310.74478,1484.605743
1990,Zimbabwe,22,9,Cote D'Ivoire,5/5/1990,13,1.0,0.4,0.6,1417.793461,1436.63753
1990,Tunisia,12,7,Cote D'Ivoire,5/8/1990,5,1.0,0.67,0.33,1508.258435,1412.984838
1990,Zimbabwe,16,0,Morocco,5/8/1990,16,1.0,0.74,0.26,1447.209127,1281.329114
1990,Tunisia,13,24,Zimbabwe,5/12/1990,-11,0.0,0.686,0.314,1440.048235,1515.419327
1990,Morocco,11,4,Cote D'Ivoire,5/12/1990,7,1.0,0.419,0.581,1329.643834,1364.670118
1990,USSR,14,22,France A,5/20/1990,-8,0.0,0.368,0.632,1577.975901,1811.39335
1990,Welwitschia,0,73,Wales,5/23/1990,-73,0.0,0.325,0.675,1443.96055,1757.650304
1990,France,6,12,Romania,5/24/1990,-6,0.0,0.805,0.195,1867.198151,1821.149142
1990,Namibia B,18,35,Wales,5/26/1990,-17,0.0,0.259,0.741,1470.054669,1787.595635
1990,Portugal,12,6,Tunisia,5/26/1990,6,1.0,0.515,0.485,1413.462978,1402.32815
1990,Poland,12,31,USSR,5/27/1990,-19,0.0,0.362,0.638,1360.894706,1621.311684
1990,Central Region,6,43,Wales,5/29/1990,-37,0.0,0.227,0.773,1466.923432,1820.672203
1990,Poverty Bay / East Coast,0,45,Scotland,5/30/1990,-45,0.0,0.036,0.964,1411.397385,2068.975459
1990,Wellington,16,16,Scotland,6/2/1990,0,0.5,0.221,0.779,1775.106453,2068.975459
1990,New South Wales,12,19,France,6/2/1990,-7,0.0,0.561,0.439,1788.062882,1913.848275
1990,Namibia,9,18,Wales,6/2/1990,-9,0.0,0.196,0.804,1481.982167,1838.690036
1990,Bulgaria,15,10,Czechoslovakia,6/3/1990,5,1.0,0.746,0.254,1408.392438,1259.724121
1990,ACT,21,22,France,6/5/1990,-1,0.0,0.207,0.793,1599.811956,1919.589752
1990,Northern Region,9,67,Wales,6/5/1990,-58,0.0,0.18,0.82,1470.671074,1868.018962
1990,Marlborough / Nelson Bays,6,23,Scotland,6/6/1990,-17,0.0,0.052,0.948,1483.267797,2074.977297
1990,Canterbury,12,21,Scotland,6/9/1990,-9,0.0,0.411,0.589,1899.386396,2112.801899
1990,USA,14,12,Canada,6/9/1990,2,1.0,0.473,0.527,1541.398289,1588.824991
1990,Namibia,30,34,Wales,6/9/1990,-4,0.0,0.143,0.857,1472.772234,1877.228895
1990,Australia,21,9,France,6/9/1990,12,1.0,0.563,0.437,1933.697161,1874.801879
1990,Southland,12,45,Scotland,6/12/1990,-33,0.0,0.104,0.896,1648.438686,2127.429555
1990,Australian Universities,19,26,France,6/13/1990,-7,0.0,0.139,0.861,1470.879842,1886.333293
1990,Argentina,15,19,Canada,6/16/1990,-4,0.0,0.789,0.211,1691.848113,1639.584862
1990,New Zealand,31,16,Scotland,6/16/1990,15,1.0,0.934,0.066,2521.119588,2120.155771
1990,Queensland,15,3,France,6/17/1990,12,1.0,0.517,0.483,1872.590471,1836.759464
1990,Manawatu,4,19,Scotland,6/19/1990,-15,0.0,0.053,0.947,1537.143961,2125.99309
1990,Sydney,36,26,France,6/20/1990,10,1.0,0.536,0.464,1831.574632,1792.296266
1990,New Zealand,21,18,Scotland,6/23/1990,3,1.0,0.937,0.063,2524.589747,2122.522931
1990,Namibia,15,24,France A,6/23/1990,-9,0.0,0.18,0.82,1456.204802,1827.960782
1990,Australia,48,31,France,6/24/1990,17,1.0,0.777,0.223,1959.524202,1766.469225
1990,Queensland B,13,13,USA,6/26/1990,0,0.5,0.516,0.484,1477.54714,1541.398289
1990,Namibia,21,25,France A,6/30/1990,-4,0.0,0.153,0.847,1446.326892,1837.838692
1990,Australia,19,28,France,6/30/1990,-9,0.0,0.824,0.176,1883.66186,1842.331567
1990,New South Wales Country,6,19,USA,7/1/1990,-13,0.0,0.485,0.515,1404.597028,1592.565106
1990,South Australia,12,16,USA,7/4/1990,-4,0.0,0.221,0.779,1284.804175,1606.818526
1990,Australia,67,9,USA,7/8/1990,58,1.0,0.883,0.117,1902.667088,1587.813298
1990,Victoria,13,37,USA,7/11/1990,-24,0.0,0.205,0.795,1250.984664,1614.217707
1990,Waikato,21,10,Australia,7/11/1990,11,1.0,0.364,0.636,1793.989935,1839.449557
1990,Auckland,16,10,Australia,7/14/1990,6,1.0,0.421,0.579,1753.942371,1794.352161
1990,Banco Nación,29,21,England,7/14/1990,8,1.0,0.049,0.951,1583.597005,2005.764015
1990,Western Australia,33,23,USA,7/15/1990,10,1.0,0.266,0.734,1433.647898,1543.841519
1990,West Coast / Buller,0,62,Australia,7/17/1990,-62,0.0,0.151,0.849,1394.277621,1819.374915
1990,Tucumán RC,14,19,England,7/18/1990,-5,0.0,0.074,0.926,1486.855541,2011.079841
1990,Buenos Aires,23,26,England,7/21/1990,-3,0.0,0.064,0.936,1467.307098,2014.646107
1990,New Zealand,21,6,Australia,7/21/1990,15,1.0,0.989,0.011,2525.818248,1818.146414
1990,Cuyo,22,21,England,7/24/1990,1,1.0,0.048,0.952,1446.485953,1988.235748
1990,Hanan Shield Districts,0,34,Australia,7/25/1990,-34,0.0,0.2,0.8,1473.76148,1846.580321
1990,Otago,20,24,Australia,7/28/1990,-4,0.0,0.369,0.631,1654.51834,1870.328763
1990,Argentina,12,25,England,7/28/1990,-13,0.0,0.219,0.781,1668.776497,2011.307364
1990,Cordoba,12,15,England,7/31/1990,-3,0.0,0.1,0.9,1549.584739,2016.87001
1990,North Auckland,14,28,Australia,7/31/1990,-14,0.0,0.331,0.669,1637.457418,1906.225387
1990,New Zealand,27,17,Australia,8/4/1990,10,1.0,0.982,0.018,2527.545369,1904.498266
1990,Argentina,15,13,England,8/4/1990,2,1.0,0.172,0.828,1705.176734,1980.469773
1990,North Harbour,12,23,Australia,8/8/1990,-11,0.0,0.13,0.87,1487.026678,1917.471588
1990,Taranaki,3,27,Australia,8/11/1990,-24,0.0,0.123,0.877,1484.8754,1933.269086
1990,Bay of Plenty,12,4,Australia,8/14/1990,8,1.0,0.108,0.892,1570.559936,1854.877171
1990,New Zealand,9,21,Australia,8/18/1990,-12,0.0,0.987,0.013,2426.360325,1956.062215
1990,Lourdes,25,20,Italy,8/28/1990,5,1.0,0.509,0.491,1535.214609,1533.770717
1990,Tarbes,9,19,Italy,8/30/1990,-10,0.0,0.559,0.441,1446.380497,1587.39022
1990,Armagnac,14,46,Italy,9/2/1990,-32,0.0,0.482,0.518,1432.561543,1654.828677
1990,Pyrenees / Ariege,9,31,Italy,9/4/1990,-22,0.0,0.387,0.613,1451.445383,1703.383294
1990,Romania,45,7,Netherlands,9/30/1990,38,1.0,0.889,0.111,1837.44291,1518.823701
1990,Italy,30,6,Spain,9/30/1990,24,1.0,0.84,0.16,1723.917122,1469.176446
1990,Italy,24,11,Netherlands,10/3/1990,13,1.0,0.834,0.166,1741.462899,1501.277924
1990,Spain,6,19,Romania,10/3/1990,-13,0.0,0.156,0.844,1452.701922,1853.917434
1990,Italy,29,21,Romania,10/7/1990,8,1.0,0.446,0.554,1790.128839,1805.251494
1990,Spain,22,12,Netherlands,10/7/1990,10,1.0,0.538,0.462,1497.017906,1456.96194
1990,Provence-Cote d'Azur,19,15,New Zealand,10/17/1990,4,1.0,0.007,0.993,1563.930687,2362.429638
1990,Languedoc,6,22,New Zealand,10/20/1990,-16,0.0,0.017,0.983,1584.277839,2364.397371
1990,Ireland A,27,12,Argentina,10/20/1990,15,1.0,0.321,0.679,1575.32006,1629.856674
1990,Sri Lanka,13,21,Hong Kong,10/20/1990,-8,0.0,0.25,0.75,1202.928207,1512.491817
1990,Chinese Taipei,6,21,Korea,10/20/1990,-15,0.0,0.489,0.511,1362.246634,1553.436706
1990,USSR,3,10,Romania,10/20/1990,-7,0.0,0.348,0.652,1592.348003,1834.215175
1990,Thailand,49,3,Singapore,10/21/1990,46,1.0,0.88,0.12,1362.576243,1054.063817
1990,Japan,45,5,Malaysia,10/21/1990,40,1.0,0.96,0.04,1572.932212,1084.860094
1990,Sri Lanka,9,6,Chinese Taipei,10/22/1990,3,1.0,0.381,0.619,1237.257485,1327.917356
1990,Hong Kong,15,16,Korea,10/22/1990,-1,0.0,0.549,0.451,1497.275059,1568.653464
1990,Japan,65,15,Thailand,10/23/1990,50,1.0,0.838,0.162,1598.419287,1337.089168
1990,Ireland Students,6,23,Argentina,10/23/1990,-17,0.0,0.416,0.584,1447.906979,1677.97109
1990,Malaysia,10,9,Singapore,10/23/1990,1,1.0,0.648,0.352,1094.626184,1044.297727
1990,Centre-Limousin,24,27,New Zealand,10/24/1990,-3,0.0,0.011,0.989,1499.416523,2364.980848
1990,Sri Lanka,26,13,Korea,10/24/1990,13,1.0,0.186,0.814,1323.20525,1482.705699
1990,Chinese Taipei,12,7,Hong Kong,10/24/1990,5,1.0,0.367,0.633,1373.257827,1451.934588
1990,Malaysia,16,16,Thailand,10/25/1990,0,0.5,0.276,0.724,1094.626184,1337.089168
1990,Japan,80,3,Singapore,10/25/1990,77,1.0,0.974,0.026,1602.95626,1039.760754
1990,Hong Kong,50,15,Thailand,10/26/1990,35,1.0,0.749,0.251,1487.917049,1301.106707
1990,Korea,13,9,Japan,10/27/1990,4,1.0,0.435,0.565,1519.065368,1566.596591
1990,French Barbarians,13,23,New Zealand,10/27/1990,-10,0.0,0.014,0.986,1550.81428,2366.334106
1990,Ireland,20,18,Argentina,10/27/1990,2,1.0,0.777,0.223,1829.765209,1668.180832
1990,Cote Basque-Landes,18,12,New Zealand,10/30/1990,6,1.0,0.019,0.981,1685.504069,2289.968232
1990,Eastern Counties,15,28,Argentina,10/30/1990,-13,0.0,0.369,0.631,1461.039994,1707.140838
1990,France,3,24,New Zealand,11/3/1990,-21,0.0,0.105,0.895,1829.370138,2302.929661
1990,England,51,0,Argentina,11/3/1990,51,1.0,0.881,0.119,1999.218096,1688.392515
1990,South of Scotland,10,13,Argentina,11/6/1990,-3,0.0,0.477,0.523,1570.847634,1714.834872
1990,France A,15,22,New Zealand,11/6/1990,-7,0.0,0.096,0.904,1829.872791,2310.895562
1990,France,12,30,New Zealand,11/10/1990,-18,0.0,0.088,0.912,1819.019263,2321.246437
1990,Scotland,49,3,Argentina,11/10/1990,46,1.0,0.942,0.058,2131.527575,1705.830228
1990,Barbarians,34,22,Argentina,11/17/1990,12,1.0,0.464,0.536,1660.804783,1650.842627
1990,Italy,34,12,USSR,11/24/1990,22,1.0,0.828,0.172,1811.717227,1570.759615
1991,Bay of Plenty,31,42,Fiji,1/1/1991,-11,0.0,0.441,0.559,1526.733248,1730.642697
1991,France,15,9,Scotland,1/19/1991,6,1.0,0.203,0.797,1881.066073,2069.480765
1991,Wales,6,25,England,1/19/1991,-19,0.0,0.433,0.567,1825.365237,2051.081754
1991,Scotland,32,12,Wales,2/2/1991,20,1.0,0.863,0.137,2086.209073,1808.636929
1991,Ireland,13,21,France,2/2/1991,-8,0.0,0.534,0.466,1782.829287,1928.001995
1991,Wales,21,21,Ireland,2/16/1991,0,0.5,0.641,0.359,1808.636929,1782.829287
1991,England,21,12,Scotland,2/16/1991,9,1.0,0.557,0.443,2091.869396,2045.421431
1991,France,36,3,Wales,3/2/1991,33,1.0,0.754,0.246,1962.724923,1773.914001
1991,Italy,9,15,France,3/2/1991,-6,0.0,0.392,0.608,1781.176807,1993.265343
1991,Ireland,7,16,England,3/2/1991,-9,0.0,0.206,0.794,1763.821305,2110.877378
1991,France A,38,6,USSR,3/13/1991,32,1.0,0.873,0.127,1847.697951,1552.934455
1991,Scotland,28,25,Ireland,3/16/1991,3,1.0,0.886,0.114,2051.728202,1757.514534
1991,England,21,19,France,3/16/1991,2,1.0,0.752,0.248,2121.777571,1982.36515
1991,Portugal,33,15,Andorra,3/23/1991,18,1.0,0.483,0.517,1474.307431,1439.155547
1991,Waikato,7,16,Samoa,4/17/1991,-9,0.0,0.78,0.22,1722.152329,1720.791131
1991,Taranaki,15,28,Samoa,4/20/1991,-13,0.0,0.284,0.716,1454.92414,1750.742391
1991,Tunisia,16,10,Portugal,4/20/1991,6,1.0,0.504,0.496,1440.907841,1435.72774
1991,Yugoslavia,22,6,Czechoslovakia,4/21/1991,16,1.0,0.522,0.478,1254.235774,1205.562851
1991,Bay of Plenty,22,21,Samoa,4/25/1991,1,1.0,0.298,0.702,1546.205768,1731.269871
1991,USA,20,9,Japan,4/27/1991,11,1.0,0.575,0.425,1586.119351,1524.318759
1991,Auckland,42,3,Samoa,4/28/1991,39,1.0,0.637,0.363,1807.502282,1677.70996
1991,King Country,12,21,Samoa,5/1/1991,-9,0.0,0.175,0.825,1317.719614,1693.874223
1991,Mid-Western Union,0,58,Japan XV,5/1/1991,-58,0.0,0.564,0.436,1371.888997,1586.139184
1991,Morocco,13,12,Portugal,5/4/1991,1,1.0,0.455,0.545,1344.744363,1420.627211
1991,USA,27,15,Japan,5/4/1991,12,1.0,0.687,0.313,1618.197138,1492.240972
1991,Rugby Canada,23,29,Japan XV,5/8/1991,-6,0.0,0.465,0.535,1450.27867,1622.296009
1991,British Columbia XV,9,29,Scotland,5/8/1991,-20,0.0,0.06,0.94,1492.640131,2059.088071
1991,USSR,30,3,Spain,5/10/1991,27,1.0,0.68,0.32,1595.584207,1454.368154
1991,Alberta,7,76,Scotland,5/11/1991,-69,0.0,0.044,0.956,1440.724685,2066.522264
1991,Canada,49,26,Japan,5/11/1991,23,1.0,0.782,0.218,1667.23507,1464.590764
1991,Auckland,36,6,Fiji,5/12/1991,30,1.0,0.706,0.294,1847.931506,1690.213473
1991,Canterbury,24,47,Fiji,5/15/1991,-23,0.0,0.837,0.163,1793.021952,1796.577917
1991,Wanganui,18,26,Romania,5/15/1991,-8,0.0,0.112,0.888,1388.932972,1844.02216
1991,Rugby East (USA),12,24,Scotland,5/15/1991,-12,0.0,0.056,0.944,1494.277398,2072.244866
1991,Horowhenua Kapti,12,48,Romania,5/18/1991,-36,0.0,0.119,0.881,1404.048415,1861.215297
1991,Czechoslovakia,25,3,Bulgaria,5/18/1991,22,1.0,0.324,0.676,1290.371087,1323.584202
1991,USA,12,41,Scotland,5/18/1991,-29,0.0,0.101,0.899,1604.399475,2086.042529
1991,Queensland,40,13,Fiji,5/19/1991,27,1.0,0.705,0.295,1911.956526,1757.211862
1991,Ontario,3,43,Scotland,5/22/1991,-40,0.0,0.033,0.967,1420.011812,2090.964471
1991,Wairarapa Bush,32,25,Romania,5/22/1991,7,1.0,0.079,0.921,1436.254249,1784.581365
1991,Hawke's Bay,24,17,Romania,5/25/1991,7,1.0,0.147,0.853,1475.568708,1713.63792
1991,Nelson Bays,24,25,USSR,5/25/1991,-1,0.0,0.391,0.609,1433.020266,1606.436143
1991,Canada,24,19,Scotland,5/25/1991,5,1.0,0.118,0.882,1730.439941,2027.7596
1991,Marlborough,16,23,USSR,5/29/1991,-7,0.0,0.393,0.607,1423.457992,1639.158096
1991,King Country,6,28,Romania,5/29/1991,-22,0.0,0.136,0.864,1300.633818,1730.723716
1991,Canterbury,73,15,USSR,6/1/1991,58,1.0,0.789,0.211,1827.467038,1604.71301
1991,Counties,17,30,Romania,6/2/1991,-13,0.0,0.48,0.52,1590.891343,1781.348665
1991,Thames Valley,17,20,Romania,6/5/1991,-3,0.0,0.253,0.747,1504.028679,1795.367798
1991,Mid Canterbury,10,33,USSR,6/5/1991,-23,0.0,0.521,0.479,1478.204481,1670.969173
1991,Otago,37,11,USSR,6/8/1991,26,1.0,0.583,0.417,1709.426721,1616.060792
1991,Namibia B,15,18,Italy,6/8/1991,-3,0.0,0.204,0.796,1458.719179,1792.512297
1991,New Zealand,60,30,Romania,6/9/1991,30,1.0,0.969,0.031,2325.434594,1791.179641
1991,Welwitschia,6,67,Italy,6/11/1991,-61,0.0,0.172,0.828,1415.6319,1820.840947
1991,Taranaki,38,16,USSR,6/12/1991,22,1.0,0.379,0.621,1532.878851,1538.106081
1991,Namibia,17,7,Italy,6/15/1991,10,1.0,0.151,0.849,1527.752759,1739.41508
1991,New Zealand XV,56,6,USSR,6/16/1991,50,1.0,0.553,0.447,1570.314026,1467.792055
1991,Rosario,9,81,New Zealand,6/16/1991,-72,0.0,0.008,0.992,1409.930739,2326.794299
1991,King Country,15,22,USSR,6/18/1991,-7,0.0,0.37,0.63,1269.821264,1498.604609
1991,Northern Union,6,48,Italy,6/18/1991,-42,0.0,0.28,0.72,1457.926389,1781.488691
1991,Cordoba,9,38,New Zealand,6/19/1991,-29,0.0,0.017,0.983,1547.236191,2329.142847
1991,Buenos Aires,9,37,New Zealand,6/22/1991,-28,0.0,0.011,0.989,1465.86901,2330.580935
1991,Namibia,33,19,Italy,6/22/1991,14,1.0,0.263,0.737,1607.570759,1701.670691
1991,Tucumán RC,9,21,New Zealand,6/25/1991,-12,0.0,0.012,0.988,1485.641176,2331.7953
1991,Argentina B,6,22,New Zealand,6/29/1991,-16,0.0,0.012,0.988,1495.496945,2333.205807
1991,Western Australia,6,22,Wales,6/30/1991,-16,0.0,0.178,0.822,1413.420337,1794.141562
1991,Cuyo,12,47,New Zealand,7/2/1991,-35,0.0,0.009,0.991,1445.157876,2334.533884
1991,Argentina,14,28,New Zealand,7/6/1991,-14,0.0,0.029,0.971,1647.678137,2337.698374
1991,Queensland,35,24,Wales,7/7/1991,11,1.0,0.752,0.248,1936.589578,1769.50851
1991,New South Wales,21,19,England,7/7/1991,2,1.0,0.184,0.816,1823.930589,2085.909864
1991,Mar Del Plata,6,48,New Zealand,7/9/1991,-42,0.0,0.008,0.992,1432.408977,2338.961233
1991,Victoria,9,26,England,7/10/1991,-17,0.0,0.012,0.988,1249.546006,2087.348522
1991,ACT,3,7,Wales,7/10/1991,-4,0.0,0.367,0.633,1576.182679,1793.137787
1991,Western Union,15,42,France,7/10/1991,-27,0.0,0.057,0.943,1413.356179,1990.01079
1991,USA,9,41,France,7/13/1991,-32,0.0,0.143,0.857,1584.348846,2010.061419
1991,Argentina,6,36,New Zealand,7/13/1991,-30,0.0,0.028,0.972,1643.832138,2342.807232
1991,New South Wales,71,8,Wales,7/14/1991,63,1.0,0.648,0.352,1882.527887,1734.540489
1991,Queensland,20,14,England,7/14/1991,6,1.0,0.393,0.607,1983.86659,2040.07151
1991,Fiji B,27,13,England,7/16/1991,14,1.0,0.064,0.936,1601.393355,1938.678155
1991,Queensland Country,7,35,Wales,7/17/1991,-28,0.0,0.073,0.927,1208.69412,1744.40414
1991,USA B,6,61,France,7/17/1991,-55,0.0,0.076,0.924,1487.83081,2022.230609
1991,Namibia B,16,45,Ireland,7/17/1991,-29,0.0,0.216,0.784,1429.305402,1786.928311
1991,USA,3,10,France,7/20/1991,-7,0.0,0.11,0.89,1575.181176,2031.398279
1991,Namibia,15,6,Ireland,7/20/1991,9,1.0,0.354,0.646,1667.061177,1727.437893
1991,Fiji,12,28,England,7/20/1991,-16,0.0,0.351,0.649,1717.382272,1978.507745
1991,Australia,63,6,Wales,7/21/1991,57,1.0,0.839,0.161,1982.218108,1718.248247
1991,Emerging Australians,3,36,England,7/23/1991,-33,0.0,0.089,0.911,1487.40562,1991.102125
1991,Namibia South Sub-Union,4,35,Ireland,7/23/1991,-31,0.0,0.294,0.706,1459.277524,1768.160369
1991,Namibia,26,15,Ireland,7/27/1991,11,1.0,0.463,0.537,1720.487424,1714.734122
1991,Australia,40,15,England,7/27/1991,25,1.0,0.594,0.406,2035.122936,1938.197297
1991,Australia B,15,21,New Zealand,8/6/1991,-6,0.0,0.012,0.988,1498.008618,2343.727716
1991,Australia,21,12,New Zealand,8/10/1991,9,1.0,0.207,0.793,2108.205093,2270.645559
1991,Chile,6,41,Argentina,8/15/1991,-35,0.0,0.199,0.801,1298.681562,1672.409288
1991,Uruguay,29,13,Paraguay,8/17/1991,16,1.0,0.975,0.025,1547.999826,977.439423
1991,Counties,12,17,Australia,8/20/1991,-5,0.0,0.073,0.927,1585.679978,2113.416458
1991,Brazil,23,16,Chile,8/21/1991,7,1.0,0.235,0.765,1082.350849,1235.04102
1991,New Zealand,6,3,Australia,8/24/1991,3,1.0,0.792,0.208,2282.178341,2101.883676
1991,Brazil,6,33,Paraguay,9/7/1991,-27,0.0,0.738,0.262,984.004057,1075.786215
1991,Chile,18,34,Uruguay,9/8/1991,-16,0.0,0.203,0.797,1212.068556,1570.97229
1991,Chile,25,18,Paraguay,9/14/1991,7,1.0,0.771,0.229,1231.078197,1056.776574
1991,Argentina,32,9,Uruguay,9/21/1991,23,1.0,0.734,0.266,1706.200699,1537.180879
1991,Paraguay,10,37,Argentina,9/28/1991,-27,0.0,0.035,0.965,1052.063683,1710.91359
1991,Uruguay,37,7,Brazil,9/28/1991,30,1.0,0.974,0.026,1540.775942,980.408994
1991,Argentina,84,6,Brazil,10/1/1991,78,1.0,0.99,0.01,1712.589861,978.732723
1991,England,12,18,New Zealand,10/3/1991,-6,0.0,0.175,0.825,1924.546953,2295.828685
1991,Argentina,19,32,Australia,10/4/1991,-13,0.0,0.141,0.859,1697.728978,2116.744559
1991,France,30,3,Romania,10/4/1991,27,1.0,0.86,0.14,2050.064486,1772.513434
1991,Italy,30,9,USA,10/5/1991,21,1.0,0.761,0.239,1731.175901,1545.675966
1991,Scotland,47,9,Japan,10/5/1991,38,1.0,0.975,0.025,2031.385926,1460.964438
1991,Canada,13,3,Fiji,10/5/1991,10,1.0,0.624,0.376,1766.49258,1681.329633
1991,Wales,13,16,Samoa,10/6/1991,-3,0.0,0.639,0.361,1682.80605,1729.31642
1991,Ireland,55,11,Zimbabwe,10/6/1991,44,1.0,0.829,0.171,1740.752552,1489.400897
1991,New Zealand,46,6,USA,10/8/1991,40,1.0,0.991,0.009,2297.10229,1544.402361
1991,England,36,6,Italy,10/8/1991,30,1.0,0.824,0.176,1948.691582,1707.031272
1991,France,33,9,Fiji,10/8/1991,24,1.0,0.928,0.072,2059.348651,1672.045468
1991,Australia,9,3,Samoa,10/9/1991,6,1.0,0.935,0.065,2121.821866,1724.239113
1991,Ireland,32,16,Japan,10/9/1991,16,1.0,0.885,0.115,1753.76154,1447.95545
1991,Scotland,51,12,Zimbabwe,10/9/1991,39,1.0,0.972,0.028,2035.497673,1485.28915
1991,Canada,19,11,Romania,10/9/1991,8,1.0,0.598,0.402,1801.822131,1737.183883
1991,Wales,16,7,Argentina,10/9/1991,9,1.0,0.586,0.414,1720.970146,1659.564882
1991,England,37,9,USA,10/11/1991,28,1.0,0.94,0.06,1956.71328,1536.380663
1991,Scotland,24,15,Ireland,10/12/1991,9,1.0,0.886,0.114,2045.965725,1743.293488
1991,Wales,3,38,Australia,10/12/1991,-35,0.0,0.133,0.867,1701.917037,2140.874975
1991,Fiji,15,17,Romania,10/12/1991,-2,0.0,0.514,0.486,1649.450023,1759.779328
1991,Argentina,12,35,Samoa,10/13/1991,-23,0.0,0.515,0.485,1594.116213,1789.687782
1991,Italy,21,31,New Zealand,10/13/1991,-10,0.0,0.049,0.951,1702.326309,2301.807253
1991,France,19,13,Canada,10/13/1991,6,1.0,0.871,0.129,2069.348215,1791.822567
1991,Japan,52,8,Zimbabwe,10/14/1991,44,1.0,0.554,0.446,1515.863769,1417.380831
1991,Scotland,28,6,Samoa,10/19/1991,22,1.0,0.871,0.129,2062.179481,1773.474026
1991,France,10,19,England,10/19/1991,-9,0.0,0.747,0.253,2000.607005,2025.45449
1991,Ireland,18,19,Australia,10/20/1991,-1,0.0,0.135,0.865,1739.547546,2144.620917
1991,Canada,13,29,New Zealand,10/20/1991,-16,0.0,0.076,0.924,1783.253877,2310.375943
1991,Scotland,6,9,England,10/26/1991,-3,0.0,0.655,0.345,2025.838026,2061.795945
1991,Australia,16,6,New Zealand,10/27/1991,10,1.0,0.372,0.628,2204.835732,2250.161128
1991,New Zealand,13,6,Scotland,10/30/1991,7,1.0,0.849,0.151,2262.756866,2013.242288
1991,England,6,12,Australia,11/2/1991,-6,0.0,0.403,0.597,2030.40054,2236.231137
1991,USSR,3,21,Italy,11/3/1991,-18,0.0,0.323,0.677,1460.581122,1740.349796
1991,Spain,16,19,USSR,11/17/1991,-3,0.0,0.598,0.402,1421.226518,1493.722758
1992,Scotland,7,25,England,1/18/1992,-18,0.0,0.582,0.418,1944.644317,2098.998511
1992,Ireland,15,16,Wales,1/18/1992,-1,0.0,0.657,0.343,1721.344231,1720.120352
1992,Wales,9,12,France,2/1/1992,-3,0.0,0.235,0.765,1707.111807,2013.61555
1992,England,38,9,Ireland,2/1/1992,29,1.0,0.931,0.069,2108.351304,1711.991438
1992,France,13,31,England,2/15/1992,-18,0.0,0.472,0.528,1958.066867,2163.899987
1992,Ireland,10,18,Scotland,2/15/1992,-8,0.0,0.288,0.712,1686.717859,1969.917896
1992,Scotland,10,6,France,3/7/1992,4,1.0,0.622,0.378,1994.221006,1933.763757
1992,England,24,0,Wales,3/7/1992,24,1.0,0.955,0.045,2169.657536,1701.354258
1992,France,44,12,Ireland,3/21/1992,32,1.0,0.865,0.135,1952.697652,1667.783964
1992,Wales,15,12,Scotland,3/21/1992,3,1.0,0.222,0.778,1744.507533,1951.067731
1992,Andorra,6,29,Portugal,3/28/1992,-23,0.0,0.631,0.369,1358.895333,1500.887425
1992,Spain,6,0,Romania,4/4/1992,6,1.0,0.18,0.82,1485.079963,1695.925883
1992,Portugal,15,0,Morocco,4/11/1992,15,1.0,0.791,0.209,1524.067421,1321.564367
1992,Hanan Shield Districts,3,74,World XV,4/15/1992,-71,0.0,0.421,0.579,1401.782751,1676.288427
1992,New Zealand,14,28,World XV,4/18/1992,-14,0.0,0.978,0.022,2156.833309,1782.211984
1992,New Zealand,54,26,World XV,4/22/1992,28,1.0,0.93,0.07,2166.244571,1772.800722
1992,New Zealand,26,15,World XV,4/25/1992,11,1.0,0.937,0.063,2172.521486,1766.523807
1992,Bulgaria,3,16,Czechoslovakia,5/3/1992,-13,0.0,0.651,0.349,1254.884876,1359.070413
1992,Romania,34,6,USSR,5/10/1992,28,1.0,0.831,0.169,1718.62568,1471.022961
1992,South Canterbury,16,21,Ireland,5/13/1992,-5,0.0,0.38,0.62,1480.499268,1695.021276
1992,Canterbury,38,13,Ireland,5/16/1992,25,1.0,0.767,0.233,1857.762166,1664.726148
1992,Bay of Plenty,23,39,Ireland,5/20/1992,-16,0.0,0.438,0.562,1496.599664,1714.332252
