Year,Home_Team,Home_Score,Away_Score,Away_Team,Date
1999,Otago Highlanders,23,6,Canterbury Crusaders,4/9/1999
1999,Northern Bulls,7,17,Queensland Reds,4/9/1999
1999,Auckland Blues,23,7,Wellington Hurricanes,4/10/1999
1999,ACT Brumbies,13,16,Waikato Chiefs,4/10/1999
1999,Stormers,35,19,Sharks,4/10/1999
1999,Wellington Hurricanes,21,24,Waikato Chiefs,4/16/1999
1999,Sharks,29,0,Northern Bulls,4/17/1999
1999,Queensland Reds,19,20,Otago Highlanders,4/17/1999
1999,ACT Brumbies,27,16,Waratahs,4/17/1999
1999,Auckland Blues,24,11,Cats,4/17/1999
1999,Stormers,28,19,Canterbury Crusaders,4/18/1999
1999,Otago Highlanders,15,23,Waratahs,4/23/1999
1999,Northern Bulls,28,30,Canterbury Crusaders,4/24/1999
1999,Auckland Blues,6,12,Sharks,4/24/1999
1999,Waikato Chiefs,44,42,Cats,4/24/1999
1999,Wellington Hurricanes,13,21,ACT Brumbies,4/25/1999
1999,Waikato Chiefs,32,19,Sharks,4/30/1999
1999,Stormers,37,23,Auckland Blues,5/1/1999
1999,Waratahs,13,30,Queensland Reds,5/1/1999
1999,Otago Highlanders,9,8,ACT Brumbies,5/1/1999
1999,Canterbury Crusaders,58,38,Cats,5/2/1999
1999,Wellington Hurricanes,13,7,Waratahs,5/7/1999
1999,Northern Bulls,21,19,Auckland Blues,5/8/1999
1999,Queensland Reds,22,12,Cats,5/8/1999
1999,Stormers,16,9,Waikato Chiefs,5/8/1999
1999,Canterbury Crusaders,34,29,Sharks,5/9/1999
1999,Northern Bulls,31,39,Waikato Chiefs,5/14/1999
1999,Queensland Reds,34,13,Sharks,5/14/1999
1999,Auckland Blues,16,22,ACT Brumbies,5/14/1999
1999,Stormers,16,18,Cats,5/15/1999
1999,Waratahs,22,38,Canterbury Crusaders,5/15/1999
1999,Wellington Hurricanes,21,19,Otago Highlanders,5/15/1999
2000,Hurricanes,40,23,Sharks,2/25/2000
2000,Brumbies,15,18,Blues,2/25/2000
2000,Northern Bulls,19,23,Cats,2/26/2000
2000,Highlanders,50,13,Reds,2/26/2000
2000,Stormers,22,15,Waratahs,2/26/2000
2000,Chiefs,24,27,Crusaders,2/27/2000
2000,Highlanders,27,20,Sharks,3/3/2000
2000,Hurricanes,43,25,Reds,3/4/2000
2000,Cats,22,18,Stormers,3/4/2000
2000,Northern Bulls,13,33,Waratahs,3/4/2000
2000,Blues,25,32,Chiefs,3/5/2000
2000,Crusaders,32,20,Blues,3/10/2000
2000,Brumbies,51,10,Sharks,3/10/2000
2000,Highlanders,35,19,Hurricanes,3/11/2000
2000,Waratahs,51,16,Cats,3/11/2000
2000,Stormers,19,19,Northern Bulls,3/11/2000
2000,Highlanders,33,31,Cats,3/17/2000
2000,Waratahs,19,26,Sharks,3/18/2000
2000,Chiefs,19,24,Hurricanes,3/18/2000
2000,Reds,19,27,Crusaders,3/18/2000
2000,Stormers,15,29,Brumbies,3/18/2000
2000,Blues,31,17,Waratahs,3/24/2000
2000,Hurricanes,29,23,Cats,3/25/2000
2000,Northern Bulls,19,28,Brumbies,3/25/2000
2000,Crusaders,47,31,Stormers,3/25/2000
2000,Reds,37,17,Chiefs,3/25/2000
2000,Hurricanes,14,25,Blues,3/31/2000
2000,Northern Bulls,14,14,Sharks,4/1/2000
2000,Reds,31,16,Waratahs,4/1/2000
2000,Crusaders,42,36,Highlanders,4/1/2000
2000,Brumbies,64,0,Cats,4/1/2000
2000,Chiefs,25,28,Stormers,4/2/2000
2000,Hurricanes,28,22,Crusaders,4/7/2000
2000,Brumbies,34,15,Highlanders,4/7/2000
2000,Sharks,27,28,Cats,4/8/2000
2000,Reds,34,15,Northern Bulls,4/8/2000
2000,Blues,18,39,Stormers,4/8/2000
2000,Chiefs,30,37,Waratahs,4/9/2000
2000,Reds,37,24,Stormers,4/14/2000
2000,Blues,26,16,Highlanders,4/14/2000
2000,Waratahs,30,25,Brumbies,4/15/2000
2000,Sharks,24,32,Crusaders,4/15/2000
2000,Chiefs,40,7,Northern Bulls,4/15/2000
2000,Highlanders,38,6,Chiefs,4/21/2000
2000,Brumbies,47,28,Hurricanes,4/21/2000
2000,Blues,54,11,Northern Bulls,4/22/2000
2000,Sharks,13,24,Reds,4/22/2000
2000,Cats,54,31,Crusaders,4/22/2000
2000,Crusaders,75,27,Northern Bulls,4/28/2000
2000,Cats,36,32,Reds,4/29/2000
2000,Chiefs,17,45,Brumbies,4/29/2000
2000,Stormers,27,13,Highlanders,4/29/2000
2000,Waratahs,20,27,Hurricanes,4/29/2000
2000,Sharks,19,30,Blues,4/30/2000
2000,Crusaders,22,13,Waratahs,5/5/2000
2000,Cats,34,27,Blues,5/5/2000
2000,Sharks,31,44,Chiefs,5/6/2000
2000,Brumbies,38,32,Reds,5/6/2000
2000,Northern Bulls,40,42,Highlanders,5/6/2000
2000,Stormers,43,23,Hurricanes,5/7/2000
2000,Waratahs,22,15,Highlanders,5/12/2000
2000,Northern Bulls,47,33,Hurricanes,5/12/2000
2000,Crusaders |,12,17,Brumbies,5/12/2000
2000,Sharks,28,32,Stormers,5/12/2000
2000,Cats,53,3,Chiefs,5/13/2000
2000,Reds,33,26,Blues,5/13/2000
2001,Coastal Sharks,30,17,Northern Bulls,2/23/2001
2001,ACT Brumbies,51,16,Canterbury Crusaders,2/23/2001
2001,Otago Highlanders,23,8,Auckland Blues,2/23/2001
2001,Stormers,24,29,Golden Cats,2/24/2001
2001,Queensland Reds,27,18,Wellington Hurricanes,2/24/2001
2001,NSW Waratahs,42,23,Waikato Chiefs,2/24/2001
2001,Auckland Blues,17,12,Canterbury Crusaders,3/2/2001
2001,Wellington Hurricanes,26,20,Northern Bulls,3/3/2001
2001,Waikato Chiefs,32,29,Queensland Reds,3/3/2001
2001,Coastal Sharks,17,16,ACT Brumbies,3/3/2001
2001,Golden Cats,56,21,Otago Highlanders,3/3/2001
2001,NSW Waratahs,35,7,Stormers,3/4/2001
2001,Wellington Hurricanes,15,27,Stormers,3/9/2001
2001,Canterbury Crusaders,40,11,Waikato Chiefs,3/10/2001
2001,NSW Waratahs,53,7,Northern Bulls,3/10/2001
2001,Golden Cats,17,19,ACT Brumbies,3/10/2001
2001,Coastal Sharks,30,29,Otago Highlanders,3/10/2001
2001,Auckland Blues,39,35,Queensland Reds,3/11/2001
2001,Waikato Chiefs,34,16,Auckland Blues,3/16/2001
2001,ACT Brumbies,39,30,Northern Bulls,3/17/2001
2001,Golden Cats,28,21,NSW Waratahs,3/17/2001
2001,Coastal Sharks,39,21,Wellington Hurricanes,3/17/2001
2001,Otago Highlanders,24,23,Stormers,3/18/2001
2001,Golden Cats,18,15,Wellington Hurricanes,3/23/2001
2001,Canterbury Crusaders,32,26,Queensland Reds,3/23/2001
2001,Otago Highlanders,32,10,Northern Bulls,3/24/2001
2001,ACT Brumbies,40,25,Stormers,3/24/2001
2001,Coastal Sharks,42,17,NSW Waratahs,3/24/2001
2001,Golden Cats,26,25,Coastal Sharks,3/30/2001
2001,Queensland Reds,15,23,ACT Brumbies,3/30/2001
2001,Waikato Chiefs,50,19,Otago Highlanders,3/30/2001
2001,NSW Waratahs,35,19,Auckland Blues,3/31/2001
2001,Canterbury Crusaders,29,41,Wellington Hurricanes,3/31/2001
2001,Wellington Hurricanes,34,19,ACT Brumbies,4/6/2001
2001,Stormers,29,27,Queensland Reds,4/7/2001
2001,Otago Highlanders,39,20,NSW Waratahs,4/7/2001
2001,Auckland Blues,27,41,Coastal Sharks,4/7/2001
2001,Northern Bulls,29,42,Canterbury Crusaders,4/8/2001
2001,Waikato Chiefs,22,18,Golden Cats,4/8/2001
2001,Auckland Blues,23,26,Golden Cats,4/13/2001
2001,ACT Brumbies,48,21,NSW Waratahs,4/13/2001
2001,Wellington Hurricanes,35,33,Otago Highlanders,4/14/2001
2001,Waikato Chiefs,8,24,Coastal Sharks,4/14/2001
2001,Northern Bulls,19,29,Queensland Reds,4/14/2001
2001,Stormers,49,28,Canterbury Crusaders,4/14/2001
2001,Otago Highlanders,16,9,ACT Brumbies,4/20/2001
2001,Northern Bulls,37,49,Waikato Chiefs,4/21/2001
2001,Stormers,12,26,Auckland Blues,4/21/2001
2001,Queensland Reds,32,27,Coastal Sharks,4/22/2001
2001,Canterbury Crusaders,31,32,Golden Cats,4/22/2001
2001,Wellington Hurricanes,42,17,NSW Waratahs,4/27/2001
2001,Stormers,29,15,Waikato Chiefs,4/27/2001
2001,Canterbury Crusaders,34,24,Coastal Sharks,4/28/2001
2001,Queensland Reds,22,16,Golden Cats,4/28/2001
2001,Northern Bulls,28,25,Auckland Blues,4/28/2001
2001,Wellington Hurricanes,27,51,Waikato Chiefs,5/4/2001
2001,Auckland Blues,7,35,ACT Brumbies,5/5/2001
2001,Northern Bulls,23,34,Stormers,5/5/2001
2001,Queensland Reds,33,22,Otago Highlanders,5/5/2001
2001,NSW Waratahs,25,22,Canterbury Crusaders,5/5/2001
2001,Auckland Blues,36,17,Wellington Hurricanes,5/11/2001
2001,ACT Brumbies,49,6,Waikato Chiefs,5/11/2001
2001,Golden Cats,19,21,Northern Bulls,5/11/2001
2001,Otago Highlanders,26,21,Canterbury Crusaders,5/12/2001
2001,NSW Waratahs,20,25,Queensland Reds,5/12/2001
2001,Stormers,19,23,Coastal Sharks,5/12/2001
2002,Coastal Sharks,18,25,Stormers,2/22/2002
2002,Wellington Hurricanes,7,60,Auckland Blues,2/22/2002
2002,Canterbury Crusaders,30,28,Otago Highlanders,2/23/2002
2002,Waikato Chiefs,25,42,NSW Waratahs,2/23/2002
2002,Northern Bulls,31,44,Golden Cats,2/23/2002
2002,ACT Brumbies,29,19,Queensland Reds,2/23/2002
2002,Waikato Chiefs,27,34,Canterbury Crusaders,3/1/2002
2002,ACT Brumbies,64,16,Golden Cats,3/2/2002
2002,Northern Bulls,18,37,Wellington Hurricanes,3/2/2002
2002,Otago Highlanders,45,5,Coastal Sharks,3/2/2002
2002,Queensland Reds,34,23,Auckland Blues,3/2/2002
2002,Stormers,25,26,NSW Waratahs,3/2/2002
2002,ACT Brumbies,38,8,Coastal Sharks,3/8/2002
2002,Otago Highlanders,40,8,Golden Cats,3/8/2002
2002,Stormers,40,13,Wellington Hurricanes,3/8/2002
2002,Northern Bulls,19,51,NSW Waratahs,3/9/2002
2002,Canterbury Crusaders,30,11,Auckland Blues,3/9/2002
2002,Queensland Reds,27,13,Waikato Chiefs,3/9/2002
2002,Wellington Hurricanes,40,17,Coastal Sharks,3/15/2002
2002,Northern Bulls,35,45,ACT Brumbies,3/16/2002
2002,Stormers,20,21,Otago Highlanders,3/16/2002
2002,NSW Waratahs,44,21,Golden Cats,3/16/2002
2002,Queensland Reds,27,34,Canterbury Crusaders,3/17/2002
2002,Northern Bulls,17,54,Otago Highlanders,3/22/2002
2002,Wellington Hurricanes,30,21,Golden Cats,3/22/2002
2002,Auckland Blues,37,30,Waikato Chiefs,3/23/2002
2002,Stormers,15,36,ACT Brumbies,3/23/2002
2002,NSW Waratahs,42,8,Coastal Sharks,3/23/2002
2002,Auckland Blues,22,20,NSW Waratahs,3/29/2002
2002,Wellington Hurricanes,22,18,Queensland Reds,3/30/2002
2002,Otago Highlanders,24,29,Waikato Chiefs,3/30/2002
2002,Canterbury Crusaders,33,32,ACT Brumbies,3/31/2002
2002,Otago Highlanders,19,10,Wellington Hurricanes,4/5/2002
2002,Coastal Sharks,20,13,Auckland Blues,4/6/2002
2002,Queensland Reds,49,46,Stormers,4/6/2002
2002,Canterbury Crusaders,49,15,Northern Bulls,4/6/2002
2002,Golden Cats,25,36,Waikato Chiefs,4/6/2002
2002,Golden Cats,12,24,Auckland Blues,4/12/2002
2002,Canterbury Crusaders,41,21,Stormers,4/12/2002
2002,Queensland Reds,48,12,Northern Bulls,4/12/2002
2002,Coastal Sharks,21,18,Waikato Chiefs,4/13/2002
2002,NSW Waratahs,31,13,Otago Highlanders,4/13/2002
2002,ACT Brumbies,13,20,Wellington Hurricanes,4/14/2002
2002,Auckland Blues,65,24,Northern Bulls,4/19/2002
2002,Golden Cats,15,27,Queensland Reds,4/20/2002
2002,Waikato Chiefs,33,45,Stormers,4/20/2002
2002,Coastal Sharks,34,37,Canterbury Crusaders,4/20/2002
2002,NSW Waratahs,19,11,ACT Brumbies,4/20/2002
2002,Auckland Blues,25,6,Stormers,4/26/2002
2002,ACT Brumbies,18,25,Otago Highlanders,4/26/2002
2002,Golden Cats,30,37,Canterbury Crusaders,4/26/2002
2002,Coastal Sharks,29,30,Queensland Reds,4/27/2002
2002,Waikato Chiefs,53,24,Northern Bulls,4/27/2002
2002,NSW Waratahs,19,13,Wellington Hurricanes,4/27/2002
2002,Auckland Blues,13,20,Otago Highlanders,5/3/2002
2002,Northern Bulls,10,23,Coastal Sharks,5/4/2002
2002,Golden Cats,25,36,Stormers,5/4/2002
2002,Waikato Chiefs,15,42,ACT Brumbies,5/4/2002
2002,Wellington Hurricanes,20,48,Canterbury Crusaders,5/4/2002
2002,Queensland Reds,31,24,NSW Waratahs,5/5/2002
2002,Waikato Chiefs,44,20,Wellington Hurricanes,5/10/2002
2002,ACT Brumbies,46,25,Auckland Blues,5/10/2002
2002,Canterbury Crusaders,96,19,NSW Waratahs,5/11/2002
2002,Otago Highlanders,40,26,Queensland Reds,5/11/2002
2002,Coastal Sharks,38,11,Golden Cats,5/11/2002
2002,Stormers,31,27,Northern Bulls,5/11/2002
2003,Waikato Chiefs,16,29,Otago Highlanders,2/21/2003
2003,NSW Waratahs,18,31,Auckland Blues,2/21/2003
2003,Golden Cats,26,34,Northern Bulls,2/21/2003
2003,Stormers,40,18,Coastal Sharks,2/21/2003
2003,Canterbury Crusaders,37,21,Wellington Hurricanes,2/22/2003
2003,Queensland Reds,19,22,ACT Brumbies,2/22/2003
2003,Canterbury Crusaders,34,6,Queensland Reds,2/28/2003
2003,Otago Highlanders,41,17,Stormers,3/1/2003
2003,Wellington Hurricanes,34,46,Northern Bulls,3/1/2003
2003,Waikato Chiefs,27,30,Auckland Blues,3/1/2003
2003,Coastal Sharks,25,17,ACT Brumbies,3/1/2003
2003,Golden Cats,36,48,NSW Waratahs,3/1/2003
2003,Otago Highlanders,29,22,Northern Bulls,3/7/2003
2003,Wellington Hurricanes,33,18,Stormers,3/7/2003
2003,Golden Cats,34,32,ACT Brumbies,3/7/2003
2003,Waikato Chiefs,43,27,Queensland Reds,3/8/2003
2003,Auckland Blues,39,5,Canterbury Crusaders,3/8/2003
2003,Coastal Sharks,36,49,NSW Waratahs,3/8/2003
2003,Canterbury Crusaders,36,29,Waikato Chiefs,3/14/2003
2003,ACT Brumbies,37,22,Stormers,3/14/2003
2003,Coastal Sharks,20,35,Wellington Hurricanes,3/14/2003
2003,NSW Waratahs,26,16,Northern Bulls,3/15/2003
2003,Golden Cats,33,21,Otago Highlanders,3/15/2003
2003,Auckland Blues,62,20,Queensland Reds,3/21/2003
2003,NSW Waratahs,29,39,Stormers,3/21/2003
2003,Coastal Sharks,19,23,Otago Highlanders,3/21/2003
2003,ACT Brumbies,64,26,Northern Bulls,3/22/2003
2003,Golden Cats,21,28,Wellington Hurricanes,3/22/2003
2003,Auckland Blues,41,15,ACT Brumbies,3/28/2003
2003,NSW Waratahs,23,35,Queensland Reds,3/29/2003
2003,Otago Highlanders,16,17,Canterbury Crusaders,3/29/2003
2003,Wellington Hurricanes,24,14,Waikato Chiefs,3/29/2003
2003,Golden Cats,23,29,Coastal Sharks,3/29/2003
2003,Otago Highlanders,22,11,Auckland Blues,4/4/2003
2003,Queensland Reds,23,26,Wellington Hurricanes,4/4/2003
2003,NSW Waratahs,34,31,Canterbury Crusaders,4/5/2003
2003,Northern Bulls,24,27,Stormers,4/5/2003
2003,ACT Brumbies,55,31,Waikato Chiefs,4/6/2003
2003,Wellington Hurricanes,42,26,NSW Waratahs,4/11/2003
2003,Waikato Chiefs,25,31,Coastal Sharks,4/12/2003
2003,Canterbury Crusaders,65,34,Golden Cats,4/12/2003
2003,Northern Bulls,28,56,Auckland Blues,4/12/2003
2003,Stormers,20,41,Queensland Reds,4/12/2003
2003,Canterbury Crusaders,23,18,Coastal Sharks,4/18/2003
2003,ACT Brumbies,41,15,NSW Waratahs,4/18/2003
2003,Waikato Chiefs,40,9,Golden Cats,4/19/2003
2003,Wellington Hurricanes,37,15,Otago Highlanders,4/19/2003
2003,Stormers,8,36,Auckland Blues,4/19/2003
2003,Northern Bulls,39,19,Queensland Reds,4/19/2003
2003,Otago Highlanders,45,19,ACT Brumbies,4/25/2003
2003,Auckland Blues,25,16,Coastal Sharks,4/26/2003
2003,Queensland Reds,41,13,Golden Cats,4/26/2003
2003,Northern Bulls,32,31,Canterbury Crusaders,4/26/2003
2003,Stormers,24,23,Waikato Chiefs,4/26/2003
2003,Auckland Blues,33,9,Golden Cats,5/2/2003
2003,Northern Bulls,29,26,Waikato Chiefs,5/2/2003
2003,Otago Highlanders,23,27,NSW Waratahs,5/3/2003
2003,Wellington Hurricanes,27,35,ACT Brumbies,5/3/2003
2003,Queensland Reds,22,13,Coastal Sharks,5/3/2003
2003,Stormers,13,51,Canterbury Crusaders,5/3/2003
2003,Auckland Blues,29,17,Wellington Hurricanes,5/9/2003
2003,ACT Brumbies,21,28,Canterbury Crusaders,5/9/2003
2003,Queensland Reds,28,23,Otago Highlanders,5/10/2003
2003,NSW Waratahs,25,14,Waikato Chiefs,5/10/2003
2003,Coastal Sharks,16,24,Northern Bulls,5/10/2003
2003,Stormers,27,21,Golden Cats,5/10/2003
2004,Otago Highlanders,39,8,Queensland Reds,2/20/2004
2004,Golden Cats,23,28,Stormers,2/20/2004
2004,Canterbury Crusaders,19,43,NSW Waratahs,2/21/2004
2004,Waikato Chiefs,19,7,Wellington Hurricanes,2/21/2004
2004,ACT Brumbies,44,27,Auckland Blues,2/21/2004
2004,Northern Bulls,18,23,Coastal Sharks,2/21/2004
2004,Canterbury Crusaders,29,38,Auckland Blues,2/27/2004
2004,ACT Brumbies,68,28,Golden Cats,2/27/2004
2004,NSW Waratahs,48,14,Coastal Sharks,2/28/2004
2004,Queensland Reds,39,25,Waikato Chiefs,2/28/2004
2004,Stormers,46,25,Otago Highlanders,2/28/2004
2004,Northern Bulls,40,19,Wellington Hurricanes,2/28/2004
2004,Auckland Blues,20,27,Waikato Chiefs,3/5/2004
2004,NSW Waratahs,46,10,Golden Cats,3/5/2004
2004,Northern Bulls,16,16,Otago Highlanders,3/5/2004
2004,ACT Brumbies,23,20,Coastal Sharks,3/6/2004
2004,Queensland Reds,17,20,Canterbury Crusaders,3/6/2004
2004,Stormers,19,25,Wellington Hurricanes,3/6/2004
2004,Otago Highlanders,35,36,Coastal Sharks,3/12/2004
2004,Wellington Hurricanes,42,25,Golden Cats,3/13/2004
2004,Queensland Reds,20,3,Auckland Blues,3/13/2004
2004,Northern Bulls,32,21,ACT Brumbies,3/13/2004
2004,Stormers,27,23,NSW Waratahs,3/13/2004
2004,Wellington Hurricanes,20,21,Coastal Sharks,3/19/2004
2004,Northern Bulls,38,27,NSW Waratahs,3/19/2004
2004,Otago Highlanders,29,17,Golden Cats,3/20/2004
2004,Waikato Chiefs,15,36,Canterbury Crusaders,3/20/2004
2004,Stormers,15,33,ACT Brumbies,3/20/2004
2004,Wellington Hurricanes,26,26,Auckland Blues,3/26/2004
2004,Waikato Chiefs,32,17,NSW Waratahs,3/27/2004
2004,Canterbury Crusaders,46,29,Otago Highlanders,3/27/2004
2004,Stormers,25,11,Northern Bulls,3/27/2004
2004,ACT Brumbies,51,8,Queensland Reds,3/28/2004
2004,Otago Highlanders,31,36,Waikato Chiefs,4/2/2004
2004,Canterbury Crusaders,47,28,ACT Brumbies,4/3/2004
2004,Wellington Hurricanes,29,12,Queensland Reds,4/3/2004
2004,Coastal Sharks,42,28,Golden Cats,4/3/2004
2004,Auckland Blues,22,17,NSW Waratahs,4/4/2004
2004,Auckland Blues,56,19,Northern Bulls,4/9/2004
2004,ACT Brumbies,50,18,Otago Highlanders,4/9/2004
2004,Queensland Reds,20,21,Stormers,4/10/2004
2004,Coastal Sharks,29,25,Canterbury Crusaders,4/10/2004
2004,Golden Cats,23,21,Waikato Chiefs,4/10/2004
2004,Auckland Blues,23,51,Stormers,4/16/2004
2004,Queensland Reds,17,23,Northern Bulls,4/16/2004
2004,Coastal Sharks,27,34,Waikato Chiefs,4/16/2004
2004,NSW Waratahs,49,31,Wellington Hurricanes,4/17/2004
2004,Golden Cats,37,39,Canterbury Crusaders,4/17/2004
2004,Waikato Chiefs,29,14,Stormers,4/23/2004
2004,Canterbury Crusaders,40,21,Northern Bulls,4/24/2004
2004,Otago Highlanders,26,14,Wellington Hurricanes,4/24/2004
2004,NSW Waratahs,37,29,ACT Brumbies,4/24/2004
2004,Coastal Sharks,5,6,Queensland Reds,4/24/2004
2004,Golden Cats,28,35,Auckland Blues,4/24/2004
2004,Waikato Chiefs,24,22,Northern Bulls,4/30/2004
2004,Coastal Sharks,26,37,Auckland Blues,4/30/2004
2004,NSW Waratahs,28,29,Otago Highlanders,5/1/2004
2004,Canterbury Crusaders,24,9,Stormers,5/1/2004
2004,ACT Brumbies,46,25,Wellington Hurricanes,5/1/2004
2004,Golden Cats,23,47,Queensland Reds,5/1/2004
2004,Wellington Hurricanes,37,20,Canterbury Crusaders,5/7/2004
2004,Waikato Chiefs,12,15,ACT Brumbies,5/8/2004
2004,Auckland Blues,50,22,Otago Highlanders,5/8/2004
2004,Queensland Reds,23,7,NSW Waratahs,5/8/2004
2004,Northern Bulls,62,52,Golden Cats,5/8/2004
2004,Coastal Sharks,24,31,Stormers,5/8/2004
2005,Stormers,26,12,Sharks,2/25/2005
2005,Highlanders,14,30,Blues,2/25/2005
2005,Waratahs,25,7,Chiefs,2/25/2005
2005,Cats,23,17,Bulls,2/26/2005
2005,Brumbies,32,21,Crusaders,2/26/2005
2005,Reds,10,24,Hurricanes,2/26/2005
2005,Blues,18,15,Reds,3/4/2005
2005,Brumbies,21,19,Bulls,3/4/2005
2005,Highlanders,16,16,Stormers,3/5/2005
2005,Cats,32,45,Hurricanes,3/5/2005
2005,Sharks,13,36,Waratahs,3/5/2005
2005,Crusaders,50,18,Chiefs,3/5/2005
2005,Sharks,23,29,Hurricanes,3/11/2005
2005,Highlanders,23,0,Bulls,3/11/2005
2005,Brumbies,22,19,Stormers,3/11/2005
2005,Crusaders,59,24,Reds,3/12/2005
2005,Cats,19,40,Waratahs,3/12/2005
2005,Chiefs,18,9,Blues,3/12/2005
2005,Chiefs,6,20,Reds,3/18/2005
2005,Cats,29,34,Brumbies,3/19/2005
2005,Hurricanes,12,21,Bulls,3/19/2005
2005,Sharks,7,43,Highlanders,3/19/2005
2005,Blues,19,41,Crusaders,3/19/2005
2005,Waratahs,25,10,Stormers,3/19/2005
2005,Cats,12,16,Highlanders,3/25/2005
2005,Hurricanes,12,9,Stormers,3/25/2005
2005,Sharks,36,24,Brumbies,3/26/2005
2005,Waratahs,42,12,Bulls,3/26/2005
2005,Hurricanes,28,16,Chiefs,4/1/2005
2005,Reds,16,23,Highlanders,4/1/2005
2005,Blues,17,0,Brumbies,4/2/2005
2005,Waratahs,27,33,Crusaders,4/2/2005
2005,Highlanders,19,18,Brumbies,4/8/2005
2005,Stormers,15,13,Reds,4/9/2005
2005,Bulls,35,20,Crusaders,4/9/2005
2005,Chiefs,40,5,Sharks,4/9/2005
2005,Blues,23,6,Cats,4/9/2005
2005,Hurricanes,26,24,Waratahs,4/10/2005
2005,Bulls,32,7,Reds,4/15/2005
2005,Chiefs,45,14,Cats,4/15/2005
2005,Stormers,23,51,Crusaders,4/16/2005
2005,Blues,36,13,Sharks,4/16/2005
2005,Brumbies,6,10,Waratahs,4/16/2005
2005,Hurricanes,16,26,Highlanders,4/22/2005
2005,Bulls,29,26,Chiefs,4/23/2005
2005,Stormers,24,37,Blues,4/23/2005
2005,Crusaders,40,36,Cats,4/23/2005
2005,Reds,30,25,Sharks,4/23/2005
2005,Bulls,38,24,Blues,4/29/2005
2005,Crusaders,77,34,Sharks,4/29/2005
2005,Reds,21,15,Cats,4/29/2005
2005,Stormers,34,37,Chiefs,4/30/2005
2005,Highlanders,20,41,Waratahs,4/30/2005
2005,Hurricanes,49,37,Brumbies,4/30/2005
2005,Blues,10,22,Hurricanes,5/6/2005
2005,Waratahs,27,8,Reds,5/6/2005
2005,Sharks,17,23,Bulls,5/7/2005
2005,Stormers,25,20,Cats,5/7/2005
2005,Highlanders,13,27,Crusaders,5/7/2005
2005,Brumbies,28,28,Chiefs,5/7/2005
2005,Crusaders,40,20,Hurricanes,5/13/2005
2005,Waratahs,25,20,Blues,5/13/2005
2005,Bulls,75,14,Stormers,5/14/2005
2005,Cats,20,20,Sharks,5/14/2005
2005,Chiefs,31,8,Highlanders,5/14/2005
2005,Reds,21,38,Brumbies,5/14/2005
2006,Blues,19,37,Hurricanes,2/10/2006
2006,Western Force,10,25,Brumbies,2/10/2006
2006,Cheetahs,18,30,Bulls,2/10/2006
2006,Crusaders,38,15,Highlanders,2/11/2006
